time_period,time_identifier,geographic_level,country_code,country_name,population_group,characteristic,placement_stability,number,percentage
2021,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",2220,70
2021,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",950,30
2021,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,3170,100
2021,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",760,67
2021,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",370,33
2021,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,Total children,1130,100
2021,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",280,75
2021,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",90,25
2021,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,Total children,370,100
2021,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",490,71
2021,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",200,29
2021,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,Total children,690,100
2021,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",690,71
2021,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",290,29
2021,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,Total children,980,100
2021,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",540,72
2021,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",210,28
2021,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,Total children,750,100
2021,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",70,79
2021,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,21
2021,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,Total children,90,100
2021,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",220,73
2021,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,27
2021,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,Total children,300,100
2021,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",90,69
2021,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",40,31
2021,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,Total children,130,100
2021,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,79
2021,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,21
2021,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,Total children,30,100
2021,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",140,70
2021,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",60,30
2021,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,Total children,190,100
2021,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British","Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",1090,71
2021,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British","Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",450,29
2021,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British",Total children,1540,100
2021,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",330,69
2021,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",150,31
2021,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,Total children,480,100
2021,Reporting year,National,E92000001,England,Ethnicity,4b. African,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",480,70
2021,Reporting year,National,E92000001,England,Ethnicity,4b. African,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",210,30
2021,Reporting year,National,E92000001,England,Ethnicity,4b. African,Total children,690,100
2021,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",280,74
2021,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",100,26
2021,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,Total children,380,100
2021,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",210,71
2021,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",90,29
2021,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,Total children,300,100
2021,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,67
2021,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,33
2021,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,Total children,20,100
2021,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2021,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2021,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,Total children,10,100
2021,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,69
2021,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2021,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,Total children,20,100
2021,Reporting year,National,E92000001,England,Ethnicity,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20030,70
2021,Reporting year,National,E92000001,England,Ethnicity,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8610,30
2021,Reporting year,National,E92000001,England,Ethnicity,Total children,Total children,28640,100
2021,Reporting year,National,E92000001,England,Gender,Female,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8930,70
2021,Reporting year,National,E92000001,England,Gender,Female,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",3850,30
2021,Reporting year,National,E92000001,England,Gender,Female,Total children,12780,100
2021,Reporting year,National,E92000001,England,Gender,Male,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",11090,70
2021,Reporting year,National,E92000001,England,Gender,Male,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",4760,30
2021,Reporting year,National,E92000001,England,Gender,Male,Total children,15860,100
2021,Reporting year,National,E92000001,England,Gender,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20030,70
2021,Reporting year,National,E92000001,England,Gender,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8610,30
2021,Reporting year,National,E92000001,England,Gender,Total children,Total children,28640,100
2021,Reporting year,National,E92000001,England,Legal status,Care orders,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",18910,70
2021,Reporting year,National,E92000001,England,Legal status,Care orders,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8100,30
2021,Reporting year,National,E92000001,England,Legal status,Care orders,Total children,27000,100
2021,Reporting year,National,E92000001,England,Legal status,Detained for child protection,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",z,z
2021,Reporting year,National,E92000001,England,Legal status,Detained for child protection,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",z,z
2021,Reporting year,National,E92000001,England,Legal status,Detained for child protection,Total children,0,z
2021,Reporting year,National,E92000001,England,Legal status,Placement order granted,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",850,66
2021,Reporting year,National,E92000001,England,Legal status,Placement order granted,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",440,34
2021,Reporting year,National,E92000001,England,Legal status,Placement order granted,Total children,1290,100
2021,Reporting year,National,E92000001,England,Legal status,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20030,70
2021,Reporting year,National,E92000001,England,Legal status,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8610,30
2021,Reporting year,National,E92000001,England,Legal status,Total children,Total children,28640,100
2021,Reporting year,National,E92000001,England,Legal status,Voluntary agreements under S20 CA 1989,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",270,78
2021,Reporting year,National,E92000001,England,Legal status,Voluntary agreements under S20 CA 1989,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,22
2021,Reporting year,National,E92000001,England,Legal status,Voluntary agreements under S20 CA 1989,Total children,350,100
2021,Reporting year,National,E92000001,England,Legal status,Youth justice legal statuses,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",0,0
2021,Reporting year,National,E92000001,England,Legal status,Youth justice legal statuses,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2021,Reporting year,National,E92000001,England,Legal status,Youth justice legal statuses,Total children,c,c
2021,Reporting year,National,E92000001,England,Placement,Foster placements,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",17640,76
2021,Reporting year,National,E92000001,England,Placement,Foster placements,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",5640,24
2021,Reporting year,National,E92000001,England,Placement,Foster placements,Total children,23290,100
2021,Reporting year,National,E92000001,England,Placement,Other placement,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,27
2021,Reporting year,National,E92000001,England,Placement,Other placement,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",30,73
2021,Reporting year,National,E92000001,England,Placement,Other placement,Total children,40,100
2021,Reporting year,National,E92000001,England,Placement,Other residential settings,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,24
2021,Reporting year,National,E92000001,England,Placement,Other residential settings,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,76
2021,Reporting year,National,E92000001,England,Placement,Other residential settings,Total children,100,100
2021,Reporting year,National,E92000001,England,Placement,Placed for adoption,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",510,79
2021,Reporting year,National,E92000001,England,Placement,Placed for adoption,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",130,21
2021,Reporting year,National,E92000001,England,Placement,Placed for adoption,Total children,640,100
2021,Reporting year,National,E92000001,England,Placement,Placed in the community,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",z,z
2021,Reporting year,National,E92000001,England,Placement,Placed in the community,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",z,z
2021,Reporting year,National,E92000001,England,Placement,Placed in the community,Total children,0,z
2021,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",950,48
2021,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",1020,52
2021,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,Total children,1960,100
2021,Reporting year,National,E92000001,England,Placement,Residential schools,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,62
2021,Reporting year,National,E92000001,England,Placement,Residential schools,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,38
2021,Reporting year,National,E92000001,England,Placement,Residential schools,Total children,20,100
2021,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation","Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",880,34
2021,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation","Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",1700,66
2021,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation",Total children,2590,100
2021,Reporting year,National,E92000001,England,Placement,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20030,70
2021,Reporting year,National,E92000001,England,Placement,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8610,30
2021,Reporting year,National,E92000001,England,Placement,Total children,Total children,28640,100
2021,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",19990,70
2021,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8590,30
2021,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,Total children,28590,100
2021,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20030,70
2021,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8610,30
2021,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,Total children,28640,100
2021,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",30,68
2021,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,32
2021,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,Total children,50,100
2020,Reporting year,National,E92000001,England,Age group,1 to 4 years,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",910,65
2020,Reporting year,National,E92000001,England,Age group,1 to 4 years,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",500,35
2020,Reporting year,National,E92000001,England,Age group,1 to 4 years,Total children,1410,100
2020,Reporting year,National,E92000001,England,Age group,10 to 15 years,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",13380,68
2020,Reporting year,National,E92000001,England,Age group,10 to 15 years,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",6310,32
2020,Reporting year,National,E92000001,England,Age group,10 to 15 years,Total children,19700,100
2020,Reporting year,National,E92000001,England,Age group,5 to 9 years,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",4120,68
2020,Reporting year,National,E92000001,England,Age group,5 to 9 years,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",1950,32
2020,Reporting year,National,E92000001,England,Age group,5 to 9 years,Total children,6070,100
2020,Reporting year,National,E92000001,England,Age group,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",18410,68
2020,Reporting year,National,E92000001,England,Age group,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8760,32
2020,Reporting year,National,E92000001,England,Age group,Total children,Total children,27170,100
2020,Reporting year,National,E92000001,England,Ethnicity,1. Total White,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",14620,68
2020,Reporting year,National,E92000001,England,Ethnicity,1. Total White,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",7020,32
2020,Reporting year,National,E92000001,England,Ethnicity,1. Total White,Total children,21630,100
2020,Reporting year,National,E92000001,England,Ethnicity,1a. White British,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",13850,68
2020,Reporting year,National,E92000001,England,Ethnicity,1a. White British,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",6660,32
2020,Reporting year,National,E92000001,England,Ethnicity,1a. White British,Total children,20510,100
2020,Reporting year,National,E92000001,England,Ethnicity,1b. White Irish,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",40,66
2020,Reporting year,National,E92000001,England,Ethnicity,1b. White Irish,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,34
2020,Reporting year,National,E92000001,England,Ethnicity,1b. White Irish,Total children,60,100
2020,Reporting year,National,E92000001,England,Ethnicity,1c. Traveller of Irish Heritage,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,45
2020,Reporting year,National,E92000001,England,Ethnicity,1c. Traveller of Irish Heritage,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",30,55
2020,Reporting year,National,E92000001,England,Ethnicity,1c. Traveller of Irish Heritage,Total children,50,100
2020,Reporting year,National,E92000001,England,Ethnicity,1d. Gypsy Roma,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",130,68
2020,Reporting year,National,E92000001,England,Ethnicity,1d. Gypsy Roma,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",60,32
2020,Reporting year,National,E92000001,England,Ethnicity,1d. Gypsy Roma,Total children,200,100
2020,Reporting year,National,E92000001,England,Ethnicity,1e. Any other White background,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",570,70
2020,Reporting year,National,E92000001,England,Ethnicity,1e. Any other White background,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",240,30
2020,Reporting year,National,E92000001,England,Ethnicity,1e. Any other White background,Total children,810,100
2020,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",2050,69
2020,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",930,31
2020,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,2980,100
2020,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",720,67
2020,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",360,33
2020,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,Total children,1080,100
2020,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",240,72
2020,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",90,28
2020,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,Total children,330,100
2020,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",450,71
2020,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",190,29
2020,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,Total children,640,100
2020,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",640,68
2020,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",300,32
2020,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,Total children,930,100
2020,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",490,67
2020,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",240,33
2020,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,Total children,730,100
2020,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",60,71
2020,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",30,29
2020,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,Total children,90,100
2020,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",200,67
2020,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",100,33
2020,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,Total children,310,100
2020,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",90,66
2020,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",40,34
2020,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,Total children,130,100
2020,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,75
2020,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,25
2020,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,Total children,20,100
