time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Legal status,Remand,40,1
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Legal status,Sentenced to youth rehabilitation order,0,0
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Legal status,Total,4440,100
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Legal status,Voluntary agreement under S20,2460,55
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Taken into care,All children taken into care,1940,44
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Taken into care,Not taken into care,2500,56
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Taken into care,Total children,4440,100
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age group,1 to 4 years,450,19
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age group,10 to 15 years,640,27
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age group,16 years and over,370,16
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age group,5 to 9 years,410,18
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age group,Total,2340,100
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age group,Under 1 year,470,20
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Category of need,N1. Abuse or neglect,1470,63
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Category of need,N2. Child's disability,70,3
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Category of need,N3. Parental illness or disability,100,4
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Category of need,N4. Family acute stress,240,10
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Category of need,N5. Family dysfunction,290,12
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Category of need,N6. Socially unacceptable behaviour,50,2
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Category of need,N7. Low income,c,c
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Category of need,N8. Absent parenting,120,5
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Category of need,Total,2340,100
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Gender,Female,1090,47
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Gender,Male,1240,53
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Gender,Total,2340,100
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Legal status,Child assessment order and in LA accommodation,0,0
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Legal status,Emergency protection order,90,4
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Legal status,Full care order,40,2
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Legal status,Interim care order,820,35
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Legal status,LA accommodation under PACE 1989,0,0
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Legal status,Placement order granted,10,k
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Legal status,Police protection in LA accommodation,190,8
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Legal status,Remand,20,1
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Legal status,Sentenced to youth rehabilitation order,0,0
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Legal status,Total,2340,100
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Legal status,Voluntary agreement under S20,1170,50
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Taken into care,All children taken into care,1140,49
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Taken into care,Not taken into care,1200,51
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Taken into care,Total children,2340,100
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age group,1 to 4 years,190,10
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age group,10 to 15 years,500,27
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age group,16 years and over,660,36
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age group,5 to 9 years,210,11
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age group,Total,1820,100
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age group,Under 1 year,270,15
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Category of need,N1. Abuse or neglect,810,44
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Category of need,N2. Child's disability,40,2
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Category of need,N3. Parental illness or disability,100,5
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Category of need,N4. Family acute stress,170,9
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Category of need,N5. Family dysfunction,180,10
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Category of need,N6. Socially unacceptable behaviour,120,7
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Category of need,N7. Low income,10,k
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Category of need,N8. Absent parenting,400,22
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Category of need,Total,1820,100
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Gender,Female,760,42
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Gender,Male,1060,58
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Gender,Total,1820,100
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Legal status,Child assessment order and in LA accommodation,c,c
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Legal status,Emergency protection order,40,2
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Legal status,Full care order,10,k
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Legal status,Interim care order,490,27
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Legal status,LA accommodation under PACE 1989,c,c
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Legal status,Placement order granted,0,0
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Legal status,Police protection in LA accommodation,200,11
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Legal status,Remand,80,4
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Legal status,Sentenced to youth rehabilitation order,0,0
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Legal status,Total,1820,100
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Legal status,Voluntary agreement under S20,1000,55
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Taken into care,All children taken into care,740,41
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Taken into care,Not taken into care,1090,59
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Taken into care,Total children,1820,100
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age group,1 to 4 years,300,12
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age group,10 to 15 years,710,29
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age group,16 years and over,770,32
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age group,5 to 9 years,280,12
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age group,Total,2430,100
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age group,Under 1 year,370,15
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Category of need,N1. Abuse or neglect,1250,51
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Category of need,N2. Child's disability,60,2
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Category of need,N3. Parental illness or disability,110,4
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Category of need,N4. Family acute stress,210,9
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Category of need,N5. Family dysfunction,290,12
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Category of need,N6. Socially unacceptable behaviour,120,5
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Category of need,N7. Low income,c,c
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Category of need,N8. Absent parenting,400,16
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Category of need,Total,2430,100
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Gender,Female,1030,42
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Gender,Male,1400,58
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Gender,Total,2430,100
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Legal status,Child assessment order and in LA accommodation,0,0
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Legal status,Emergency protection order,50,2
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Legal status,Full care order,10,k
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Legal status,Interim care order,570,24
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Legal status,LA accommodation under PACE 1989,0,0
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Legal status,Placement order granted,c,c
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Legal status,Police protection in LA accommodation,340,14
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Legal status,Remand,100,4
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Legal status,Sentenced to youth rehabilitation order,0,0
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Legal status,Total,2430,100
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Legal status,Voluntary agreement under S20,1360,56
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Taken into care,All children taken into care,970,40
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Taken into care,Not taken into care,1460,60
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Taken into care,Total children,2430,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Age group,1 to 4 years,38,28
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Age group,10 to 15 years,30,22
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Age group,16 years and over,8,6
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Age group,5 to 9 years,33,24
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Age group,Total,135,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Age group,Under 1 year,26,19
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Category of need,N1. Abuse or neglect,122,90
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Category of need,N2. Child's disability,7,5
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Category of need,N3. Parental illness or disability,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Category of need,N4. Family acute stress,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Category of need,N5. Family dysfunction,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Category of need,N6. Socially unacceptable behaviour,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Category of need,N7. Low income,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Category of need,N8. Absent parenting,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Category of need,Total,135,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Gender,Female,64,47
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Gender,Male,71,53
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Gender,Total,135,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Legal status,Child assessment order and in LA accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Legal status,Emergency protection order,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Legal status,Full care order,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Legal status,Interim care order,55,41
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Legal status,LA accommodation under PACE 1989,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Legal status,Placement order granted,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Legal status,Police protection in LA accommodation,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Legal status,Remand,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Legal status,Sentenced to youth rehabilitation order,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Legal status,Total,135,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Legal status,Voluntary agreement under S20,74,55
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Taken into care,All children taken into care,61,45
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Taken into care,Not taken into care,74,55
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Taken into care,Total children,135,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Age group,1 to 4 years,57,25
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Age group,10 to 15 years,51,22
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Age group,16 years and over,21,9
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Age group,5 to 9 years,48,21
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Age group,Total,227,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Age group,Under 1 year,50,22
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Category of need,N1. Abuse or neglect,213,94
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Category of need,N2. Child's disability,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Category of need,N3. Parental illness or disability,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Category of need,N4. Family acute stress,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Category of need,N5. Family dysfunction,10,4
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Category of need,N6. Socially unacceptable behaviour,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Category of need,N7. Low income,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Category of need,N8. Absent parenting,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Category of need,Total,227,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Gender,Female,99,44
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Gender,Male,128,56
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Gender,Total,227,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Legal status,Child assessment order and in LA accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Legal status,Emergency protection order,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Legal status,Full care order,6,3
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Legal status,Interim care order,100,44
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Legal status,LA accommodation under PACE 1989,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Legal status,Placement order granted,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Legal status,Police protection in LA accommodation,14,6
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Legal status,Remand,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Legal status,Sentenced to youth rehabilitation order,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Legal status,Total,227,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Legal status,Voluntary agreement under S20,107,47
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Taken into care,All children taken into care,120,53
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Taken into care,Not taken into care,107,47
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Taken into care,Total children,227,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Age group,1 to 4 years,24,19
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Age group,10 to 15 years,27,21
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Age group,16 years and over,16,13
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Age group,5 to 9 years,27,21
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Age group,Total,126,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Age group,Under 1 year,32,25
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Category of need,N1. Abuse or neglect,98,78
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Category of need,N2. Child's disability,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Category of need,N3. Parental illness or disability,6,5
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Category of need,N4. Family acute stress,7,6
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Category of need,N5. Family dysfunction,9,7
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Category of need,N6. Socially unacceptable behaviour,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Category of need,N7. Low income,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Category of need,N8. Absent parenting,6,5
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Category of need,Total,126,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Gender,Female,57,45
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Gender,Male,69,55
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Gender,Total,126,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Legal status,Child assessment order and in LA accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Legal status,Emergency protection order,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Legal status,Full care order,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Legal status,Interim care order,80,63
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Legal status,LA accommodation under PACE 1989,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Legal status,Placement order granted,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Legal status,Police protection in LA accommodation,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Legal status,Remand,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Legal status,Sentenced to youth rehabilitation order,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Legal status,Total,126,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Legal status,Voluntary agreement under S20,42,33
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Taken into care,All children taken into care,83,66
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Taken into care,Not taken into care,43,34
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Taken into care,Total children,126,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Age group,1 to 4 years,45,28
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Age group,10 to 15 years,44,27
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Age group,16 years and over,12,7
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Age group,5 to 9 years,28,17
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Age group,Total,163,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Age group,Under 1 year,34,21
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Category of need,N1. Abuse or neglect,88,54
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Category of need,N2. Child's disability,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Category of need,N3. Parental illness or disability,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Category of need,N4. Family acute stress,38,23
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Category of need,N5. Family dysfunction,28,17
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Category of need,N6. Socially unacceptable behaviour,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Category of need,N7. Low income,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Category of need,N8. Absent parenting,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Category of need,Total,163,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Gender,Female,77,47
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Gender,Male,86,53
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Gender,Total,163,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Legal status,Child assessment order and in LA accommodation,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Legal status,Emergency protection order,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Legal status,Full care order,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Legal status,Interim care order,79,48
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Legal status,LA accommodation under PACE 1989,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Legal status,Placement order granted,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Legal status,Police protection in LA accommodation,11,7
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Legal status,Remand,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Legal status,Sentenced to youth rehabilitation order,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Legal status,Total,163,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Legal status,Voluntary agreement under S20,69,42
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Taken into care,All children taken into care,92,56
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Taken into care,Not taken into care,71,44
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Taken into care,Total children,163,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Age group,1 to 4 years,23,28
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Age group,10 to 15 years,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Age group,16 years and over,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Age group,5 to 9 years,19,23
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Age group,Total,82,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Age group,Under 1 year,18,22
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Category of need,N1. Abuse or neglect,57,70
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Category of need,N2. Child's disability,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Category of need,N3. Parental illness or disability,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Category of need,N4. Family acute stress,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Category of need,N5. Family dysfunction,16,20
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Category of need,N6. Socially unacceptable behaviour,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Category of need,N7. Low income,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Category of need,N8. Absent parenting,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Category of need,Total,82,100
