time_period,time_identifier,geographic_level,country_code,country_name,gender,age_group,characteristic,number,percentage
2023,Reporting year,National,E92000001,England,Female,10 to 15 years,2b.2 Had their immunisations up to date,9720,84
2023,Reporting year,National,E92000001,England,Male,10 to 15 years,2b.2 Had their immunisations up to date,11850,84
2023,Reporting year,National,E92000001,England,Total,10 to 15 years,2b.2 Had their immunisations up to date,21570,84
2023,Reporting year,National,E92000001,England,Female,16 years and over,2b.2 Had their immunisations up to date,4790,77
2023,Reporting year,National,E92000001,England,Male,16 years and over,2b.2 Had their immunisations up to date,6330,73
2023,Reporting year,National,E92000001,England,Total,16 years and over,2b.2 Had their immunisations up to date,11120,75
2023,Reporting year,National,E92000001,England,Female,4 years and under,2b.2 Had their immunisations up to date,2820,87
2023,Reporting year,National,E92000001,England,Male,4 years and under,2b.2 Had their immunisations up to date,3290,86
2023,Reporting year,National,E92000001,England,Total,4 years and under,2b.2 Had their immunisations up to date,6110,87
2023,Reporting year,National,E92000001,England,Female,5 to 9 years,2b.2 Had their immunisations up to date,4320,86
2023,Reporting year,National,E92000001,England,Male,5 to 9 years,2b.2 Had their immunisations up to date,5170,85
2023,Reporting year,National,E92000001,England,Total,5 to 9 years,2b.2 Had their immunisations up to date,9490,86
2023,Reporting year,National,E92000001,England,Female,Total all ages,2b.2 Had their immunisations up to date,21650,83
2023,Reporting year,National,E92000001,England,Male,Total all ages,2b.2 Had their immunisations up to date,26640,82
2023,Reporting year,National,E92000001,England,Total,Total all ages,2b.2 Had their immunisations up to date,48290,82
2023,Reporting year,National,E92000001,England,Female,10 to 15 years,2b.3 Had their teeth checked by a dentist,9130,78
2023,Reporting year,National,E92000001,England,Male,10 to 15 years,2b.3 Had their teeth checked by a dentist,11040,78
2023,Reporting year,National,E92000001,England,Total,10 to 15 years,2b.3 Had their teeth checked by a dentist,20160,78
2023,Reporting year,National,E92000001,England,Female,16 years and over,2b.3 Had their teeth checked by a dentist,4120,67
2023,Reporting year,National,E92000001,England,Male,16 years and over,2b.3 Had their teeth checked by a dentist,5880,68
2023,Reporting year,National,E92000001,England,Total,16 years and over,2b.3 Had their teeth checked by a dentist,10000,67
2023,Reporting year,National,E92000001,England,Female,4 years and under,2b.3 Had their teeth checked by a dentist,2480,77
2023,Reporting year,National,E92000001,England,Male,4 years and under,2b.3 Had their teeth checked by a dentist,2910,77
2023,Reporting year,National,E92000001,England,Total,4 years and under,2b.3 Had their teeth checked by a dentist,5400,77
2023,Reporting year,National,E92000001,England,Female,5 to 9 years,2b.3 Had their teeth checked by a dentist,4000,79
2023,Reporting year,National,E92000001,England,Male,5 to 9 years,2b.3 Had their teeth checked by a dentist,4830,80
2023,Reporting year,National,E92000001,England,Total,5 to 9 years,2b.3 Had their teeth checked by a dentist,8830,80
2023,Reporting year,National,E92000001,England,Female,Total all ages,2b.3 Had their teeth checked by a dentist,19730,76
2023,Reporting year,National,E92000001,England,Male,Total all ages,2b.3 Had their teeth checked by a dentist,24660,76
2023,Reporting year,National,E92000001,England,Total,Total all ages,2b.3 Had their teeth checked by a dentist,44390,76
2023,Reporting year,National,E92000001,England,Female,1 year and under,3. Development assessments: Children looked after age groups,1030,32
2023,Reporting year,National,E92000001,England,Male,1 year and under,3. Development assessments: Children looked after age groups,1110,29
2023,Reporting year,National,E92000001,England,Total,1 year and under,3. Development assessments: Children looked after age groups,2140,30
2023,Reporting year,National,E92000001,England,Female,2 years,3. Development assessments: Children looked after age groups,740,23
2023,Reporting year,National,E92000001,England,Male,2 years,3. Development assessments: Children looked after age groups,930,24
2023,Reporting year,National,E92000001,England,Total,2 years,3. Development assessments: Children looked after age groups,1670,24
2023,Reporting year,National,E92000001,England,Female,3 years,3. Development assessments: Children looked after age groups,760,24
2023,Reporting year,National,E92000001,England,Male,3 years,3. Development assessments: Children looked after age groups,870,23
2023,Reporting year,National,E92000001,England,Total,3 years,3. Development assessments: Children looked after age groups,1640,23
2023,Reporting year,National,E92000001,England,Female,4 years,3. Development assessments: Children looked after age groups,710,22
2023,Reporting year,National,E92000001,England,Male,4 years,3. Development assessments: Children looked after age groups,890,23
2023,Reporting year,National,E92000001,England,Total,4 years,3. Development assessments: Children looked after age groups,1600,23
2023,Reporting year,National,E92000001,England,Female,Total 0 to 4 years,3. Development assessments: Children looked after age groups,3240,100
2023,Reporting year,National,E92000001,England,Male,Total 0 to 4 years,3. Development assessments: Children looked after age groups,3800,100
2023,Reporting year,National,E92000001,England,Total,Total 0 to 4 years,3. Development assessments: Children looked after age groups,7040,100
2023,Reporting year,National,E92000001,England,Female,1 year and under,3.1 Development assessments up to date,910,88
2023,Reporting year,National,E92000001,England,Male,1 year and under,3.1 Development assessments up to date,980,88
2023,Reporting year,National,E92000001,England,Total,1 year and under,3.1 Development assessments up to date,1890,88
2023,Reporting year,National,E92000001,England,Female,2 years,3.1 Development assessments up to date,650,88
2023,Reporting year,National,E92000001,England,Male,2 years,3.1 Development assessments up to date,830,89
2023,Reporting year,National,E92000001,England,Total,2 years,3.1 Development assessments up to date,1480,89
2023,Reporting year,National,E92000001,England,Female,3 years,3.1 Development assessments up to date,650,85
2023,Reporting year,National,E92000001,England,Male,3 years,3.1 Development assessments up to date,770,88
2023,Reporting year,National,E92000001,England,Total,3 years,3.1 Development assessments up to date,1420,87
2023,Reporting year,National,E92000001,England,Female,4 years,3.1 Development assessments up to date,630,88
2023,Reporting year,National,E92000001,England,Male,4 years,3.1 Development assessments up to date,790,89
2023,Reporting year,National,E92000001,England,Total,4 years,3.1 Development assessments up to date,1420,89
2023,Reporting year,National,E92000001,England,Female,Total 0 to 4 years,3.1 Development assessments up to date,2840,88
2023,Reporting year,National,E92000001,England,Male,Total 0 to 4 years,3.1 Development assessments up to date,3370,89
2023,Reporting year,National,E92000001,England,Total,Total 0 to 4 years,3.1 Development assessments up to date,6210,88
2023,Reporting year,National,E92000001,England,Female,10 years,4. SDQ score: Children looked after age groups,1410,7
2023,Reporting year,National,E92000001,England,Male,10 years,4. SDQ score: Children looked after age groups,1720,7
2023,Reporting year,National,E92000001,England,Total,10 years,4. SDQ score: Children looked after age groups,3120,7
2023,Reporting year,National,E92000001,England,Female,11 years,4. SDQ score: Children looked after age groups,1650,8
2023,Reporting year,National,E92000001,England,Male,11 years,4. SDQ score: Children looked after age groups,1880,8
2023,Reporting year,National,E92000001,England,Total,11 years,4. SDQ score: Children looked after age groups,3530,8
2023,Reporting year,National,E92000001,England,Female,12 years,4. SDQ score: Children looked after age groups,1700,9
2023,Reporting year,National,E92000001,England,Male,12 years,4. SDQ score: Children looked after age groups,2190,9
2023,Reporting year,National,E92000001,England,Total,12 years,4. SDQ score: Children looked after age groups,3890,9
2023,Reporting year,National,E92000001,England,Female,13 years,4. SDQ score: Children looked after age groups,2080,11
2023,Reporting year,National,E92000001,England,Male,13 years,4. SDQ score: Children looked after age groups,2440,10
2023,Reporting year,National,E92000001,England,Total,13 years,4. SDQ score: Children looked after age groups,4520,10
2023,Reporting year,National,E92000001,England,Female,14 years,4. SDQ score: Children looked after age groups,2220,11
2023,Reporting year,National,E92000001,England,Male,14 years,4. SDQ score: Children looked after age groups,2780,12
2023,Reporting year,National,E92000001,England,Total,14 years,4. SDQ score: Children looked after age groups,5010,12
2023,Reporting year,National,E92000001,England,Female,15 years,4. SDQ score: Children looked after age groups,2570,13
2023,Reporting year,National,E92000001,England,Male,15 years,4. SDQ score: Children looked after age groups,3100,13
2023,Reporting year,National,E92000001,England,Total,15 years,4. SDQ score: Children looked after age groups,5660,13
2023,Reporting year,National,E92000001,England,Female,16 years,4. SDQ score: Children looked after age groups,2900,15
2023,Reporting year,National,E92000001,England,Male,16 years,4. SDQ score: Children looked after age groups,3820,16
2023,Reporting year,National,E92000001,England,Total,16 years,4. SDQ score: Children looked after age groups,6720,15
2023,Reporting year,National,E92000001,England,Female,5 years,4. SDQ score: Children looked after age groups,800,4
2023,Reporting year,National,E92000001,England,Male,5 years,4. SDQ score: Children looked after age groups,980,4
2023,Reporting year,National,E92000001,England,Total,5 years,4. SDQ score: Children looked after age groups,1770,4
2023,Reporting year,National,E92000001,England,Female,6 years,4. SDQ score: Children looked after age groups,870,4
2023,Reporting year,National,E92000001,England,Male,6 years,4. SDQ score: Children looked after age groups,1040,4
2023,Reporting year,National,E92000001,England,Total,6 years,4. SDQ score: Children looked after age groups,1910,4
2023,Reporting year,National,E92000001,England,Female,7 years,4. SDQ score: Children looked after age groups,980,5
2023,Reporting year,National,E92000001,England,Male,7 years,4. SDQ score: Children looked after age groups,1200,5
2023,Reporting year,National,E92000001,England,Total,7 years,4. SDQ score: Children looked after age groups,2180,5
2023,Reporting year,National,E92000001,England,Female,8 years,4. SDQ score: Children looked after age groups,1090,6
2023,Reporting year,National,E92000001,England,Male,8 years,4. SDQ score: Children looked after age groups,1390,6
2023,Reporting year,National,E92000001,England,Total,8 years,4. SDQ score: Children looked after age groups,2470,6
2023,Reporting year,National,E92000001,England,Female,9 years,4. SDQ score: Children looked after age groups,1300,7
2023,Reporting year,National,E92000001,England,Male,9 years,4. SDQ score: Children looked after age groups,1450,6
2023,Reporting year,National,E92000001,England,Total,9 years,4. SDQ score: Children looked after age groups,2760,6
2023,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4. SDQ score: Children looked after age groups,19570,100
2023,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4. SDQ score: Children looked after age groups,23970,100
2023,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4. SDQ score: Children looked after age groups,43540,100
2023,Reporting year,National,E92000001,England,Female,10 years,4.1 SDQ score was received,1110,79
2023,Reporting year,National,E92000001,England,Male,10 years,4.1 SDQ score was received,1310,76
2023,Reporting year,National,E92000001,England,Total,10 years,4.1 SDQ score was received,2420,77
2023,Reporting year,National,E92000001,England,Female,11 years,4.1 SDQ score was received,1290,78
2023,Reporting year,National,E92000001,England,Male,11 years,4.1 SDQ score was received,1460,77
2023,Reporting year,National,E92000001,England,Total,11 years,4.1 SDQ score was received,2750,78
2023,Reporting year,National,E92000001,England,Female,12 years,4.1 SDQ score was received,1310,77
2023,Reporting year,National,E92000001,England,Male,12 years,4.1 SDQ score was received,1670,76
2023,Reporting year,National,E92000001,England,Total,12 years,4.1 SDQ score was received,2980,76
2023,Reporting year,National,E92000001,England,Female,13 years,4.1 SDQ score was received,1590,76
2023,Reporting year,National,E92000001,England,Male,13 years,4.1 SDQ score was received,1830,75
2023,Reporting year,National,E92000001,England,Total,13 years,4.1 SDQ score was received,3420,76
2023,Reporting year,National,E92000001,England,Female,14 years,4.1 SDQ score was received,1670,75
2023,Reporting year,National,E92000001,England,Male,14 years,4.1 SDQ score was received,2090,75
2023,Reporting year,National,E92000001,England,Total,14 years,4.1 SDQ score was received,3760,75
2023,Reporting year,National,E92000001,England,Female,15 years,4.1 SDQ score was received,1930,75
2023,Reporting year,National,E92000001,England,Male,15 years,4.1 SDQ score was received,2290,74
2023,Reporting year,National,E92000001,England,Total,15 years,4.1 SDQ score was received,4220,75
2023,Reporting year,National,E92000001,England,Female,16 years,4.1 SDQ score was received,2080,72
2023,Reporting year,National,E92000001,England,Male,16 years,4.1 SDQ score was received,2750,72
2023,Reporting year,National,E92000001,England,Total,16 years,4.1 SDQ score was received,4830,72
2023,Reporting year,National,E92000001,England,Female,5 years,4.1 SDQ score was received,570,71
2023,Reporting year,National,E92000001,England,Male,5 years,4.1 SDQ score was received,670,68
2023,Reporting year,National,E92000001,England,Total,5 years,4.1 SDQ score was received,1240,70
2023,Reporting year,National,E92000001,England,Female,6 years,4.1 SDQ score was received,640,73
2023,Reporting year,National,E92000001,England,Male,6 years,4.1 SDQ score was received,770,74
2023,Reporting year,National,E92000001,England,Total,6 years,4.1 SDQ score was received,1400,74
2023,Reporting year,National,E92000001,England,Female,7 years,4.1 SDQ score was received,700,71
2023,Reporting year,National,E92000001,England,Male,7 years,4.1 SDQ score was received,890,74
2023,Reporting year,National,E92000001,England,Total,7 years,4.1 SDQ score was received,1590,73
2023,Reporting year,National,E92000001,England,Female,8 years,4.1 SDQ score was received,830,76
2023,Reporting year,National,E92000001,England,Male,8 years,4.1 SDQ score was received,1080,78
2023,Reporting year,National,E92000001,England,Total,8 years,4.1 SDQ score was received,1900,77
2023,Reporting year,National,E92000001,England,Female,9 years,4.1 SDQ score was received,990,76
2023,Reporting year,National,E92000001,England,Male,9 years,4.1 SDQ score was received,1120,77
2023,Reporting year,National,E92000001,England,Total,9 years,4.1 SDQ score was received,2120,77
2023,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4.1 SDQ score was received,14690,75
2023,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4.1 SDQ score was received,17920,75
2023,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4.1 SDQ score was received,32620,75
2023,Reporting year,National,E92000001,England,Female,10 years,4.1.1 SDQ score is normal,610,55
2023,Reporting year,National,E92000001,England,Male,10 years,4.1.1 SDQ score is normal,590,45
2023,Reporting year,National,E92000001,England,Total,10 years,4.1.1 SDQ score is normal,1200,50
2023,Reporting year,National,E92000001,England,Female,11 years,4.1.1 SDQ score is normal,670,52
2023,Reporting year,National,E92000001,England,Male,11 years,4.1.1 SDQ score is normal,640,44
2023,Reporting year,National,E92000001,England,Total,11 years,4.1.1 SDQ score is normal,1310,48
2023,Reporting year,National,E92000001,England,Female,12 years,4.1.1 SDQ score is normal,700,53
2023,Reporting year,National,E92000001,England,Male,12 years,4.1.1 SDQ score is normal,700,42
2023,Reporting year,National,E92000001,England,Total,12 years,4.1.1 SDQ score is normal,1400,47
2023,Reporting year,National,E92000001,England,Female,13 years,4.1.1 SDQ score is normal,740,46
2023,Reporting year,National,E92000001,England,Male,13 years,4.1.1 SDQ score is normal,760,41
2023,Reporting year,National,E92000001,England,Total,13 years,4.1.1 SDQ score is normal,1490,44
2023,Reporting year,National,E92000001,England,Female,14 years,4.1.1 SDQ score is normal,720,43
2023,Reporting year,National,E92000001,England,Male,14 years,4.1.1 SDQ score is normal,890,42
2023,Reporting year,National,E92000001,England,Total,14 years,4.1.1 SDQ score is normal,1610,43
2023,Reporting year,National,E92000001,England,Female,15 years,4.1.1 SDQ score is normal,920,48
2023,Reporting year,National,E92000001,England,Male,15 years,4.1.1 SDQ score is normal,1070,47
2023,Reporting year,National,E92000001,England,Total,15 years,4.1.1 SDQ score is normal,1990,47
2023,Reporting year,National,E92000001,England,Female,16 years,4.1.1 SDQ score is normal,980,47
2023,Reporting year,National,E92000001,England,Male,16 years,4.1.1 SDQ score is normal,1480,54
2023,Reporting year,National,E92000001,England,Total,16 years,4.1.1 SDQ score is normal,2460,51
2023,Reporting year,National,E92000001,England,Female,5 years,4.1.1 SDQ score is normal,330,58
2023,Reporting year,National,E92000001,England,Male,5 years,4.1.1 SDQ score is normal,330,49
2023,Reporting year,National,E92000001,England,Total,5 years,4.1.1 SDQ score is normal,660,53
2023,Reporting year,National,E92000001,England,Female,6 years,4.1.1 SDQ score is normal,360,57
2023,Reporting year,National,E92000001,England,Male,6 years,4.1.1 SDQ score is normal,330,43
2023,Reporting year,National,E92000001,England,Total,6 years,4.1.1 SDQ score is normal,690,49
2023,Reporting year,National,E92000001,England,Female,7 years,4.1.1 SDQ score is normal,370,52
2023,Reporting year,National,E92000001,England,Male,7 years,4.1.1 SDQ score is normal,350,40
2023,Reporting year,National,E92000001,England,Total,7 years,4.1.1 SDQ score is normal,720,45
2023,Reporting year,National,E92000001,England,Female,8 years,4.1.1 SDQ score is normal,430,52
2023,Reporting year,National,E92000001,England,Male,8 years,4.1.1 SDQ score is normal,460,43
2023,Reporting year,National,E92000001,England,Total,8 years,4.1.1 SDQ score is normal,890,47
2023,Reporting year,National,E92000001,England,Female,9 years,4.1.1 SDQ score is normal,540,54
2023,Reporting year,National,E92000001,England,Male,9 years,4.1.1 SDQ score is normal,460,41
2023,Reporting year,National,E92000001,England,Total,9 years,4.1.1 SDQ score is normal,1000,47
2023,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4.1.1 SDQ score is normal,7370,50
2023,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4.1.1 SDQ score is normal,8070,45
2023,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4.1.1 SDQ score is normal,15440,47
2023,Reporting year,National,E92000001,England,Female,10 years,4.1.2 SDQ score is borderline,120,11
2023,Reporting year,National,E92000001,England,Male,10 years,4.1.2 SDQ score is borderline,160,12
2023,Reporting year,National,E92000001,England,Total,10 years,4.1.2 SDQ score is borderline,280,11
2023,Reporting year,National,E92000001,England,Female,11 years,4.1.2 SDQ score is borderline,180,14
2023,Reporting year,National,E92000001,England,Male,11 years,4.1.2 SDQ score is borderline,180,12
2023,Reporting year,National,E92000001,England,Total,11 years,4.1.2 SDQ score is borderline,350,13
2023,Reporting year,National,E92000001,England,Female,12 years,4.1.2 SDQ score is borderline,160,12
2023,Reporting year,National,E92000001,England,Male,12 years,4.1.2 SDQ score is borderline,210,13
2023,Reporting year,National,E92000001,England,Total,12 years,4.1.2 SDQ score is borderline,370,13
2023,Reporting year,National,E92000001,England,Female,13 years,4.1.2 SDQ score is borderline,200,13
2023,Reporting year,National,E92000001,England,Male,13 years,4.1.2 SDQ score is borderline,240,13
2023,Reporting year,National,E92000001,England,Total,13 years,4.1.2 SDQ score is borderline,440,13
2023,Reporting year,National,E92000001,England,Female,14 years,4.1.2 SDQ score is borderline,210,13
2023,Reporting year,National,E92000001,England,Male,14 years,4.1.2 SDQ score is borderline,270,13
2023,Reporting year,National,E92000001,England,Total,14 years,4.1.2 SDQ score is borderline,480,13
2023,Reporting year,National,E92000001,England,Female,15 years,4.1.2 SDQ score is borderline,240,13
2023,Reporting year,National,E92000001,England,Male,15 years,4.1.2 SDQ score is borderline,290,13
2023,Reporting year,National,E92000001,England,Total,15 years,4.1.2 SDQ score is borderline,530,13
2023,Reporting year,National,E92000001,England,Female,16 years,4.1.2 SDQ score is borderline,280,13
2023,Reporting year,National,E92000001,England,Male,16 years,4.1.2 SDQ score is borderline,380,14
2023,Reporting year,National,E92000001,England,Total,16 years,4.1.2 SDQ score is borderline,660,14
2023,Reporting year,National,E92000001,England,Female,5 years,4.1.2 SDQ score is borderline,70,12
2023,Reporting year,National,E92000001,England,Male,5 years,4.1.2 SDQ score is borderline,90,13
2023,Reporting year,National,E92000001,England,Total,5 years,4.1.2 SDQ score is borderline,160,13
2023,Reporting year,National,E92000001,England,Female,6 years,4.1.2 SDQ score is borderline,80,13
2023,Reporting year,National,E92000001,England,Male,6 years,4.1.2 SDQ score is borderline,110,15
2023,Reporting year,National,E92000001,England,Total,6 years,4.1.2 SDQ score is borderline,190,14
2023,Reporting year,National,E92000001,England,Female,7 years,4.1.2 SDQ score is borderline,100,14
2023,Reporting year,National,E92000001,England,Male,7 years,4.1.2 SDQ score is borderline,130,15
2023,Reporting year,National,E92000001,England,Total,7 years,4.1.2 SDQ score is borderline,230,14
2023,Reporting year,National,E92000001,England,Female,8 years,4.1.2 SDQ score is borderline,80,10
2023,Reporting year,National,E92000001,England,Male,8 years,4.1.2 SDQ score is borderline,120,11
2023,Reporting year,National,E92000001,England,Total,8 years,4.1.2 SDQ score is borderline,210,11
2023,Reporting year,National,E92000001,England,Female,9 years,4.1.2 SDQ score is borderline,120,12
2023,Reporting year,National,E92000001,England,Male,9 years,4.1.2 SDQ score is borderline,140,12
2023,Reporting year,National,E92000001,England,Total,9 years,4.1.2 SDQ score is borderline,260,12
2023,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4.1.2 SDQ score is borderline,1840,13
2023,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4.1.2 SDQ score is borderline,2310,13
2023,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4.1.2 SDQ score is borderline,4160,13
2023,Reporting year,National,E92000001,England,Female,10 years,4.1.3 SDQ score is a cause for concern,380,34
2023,Reporting year,National,E92000001,England,Male,10 years,4.1.3 SDQ score is a cause for concern,560,43
2023,Reporting year,National,E92000001,England,Total,10 years,4.1.3 SDQ score is a cause for concern,940,39
2023,Reporting year,National,E92000001,England,Female,11 years,4.1.3 SDQ score is a cause for concern,440,34
2023,Reporting year,National,E92000001,England,Male,11 years,4.1.3 SDQ score is a cause for concern,640,44
2023,Reporting year,National,E92000001,England,Total,11 years,4.1.3 SDQ score is a cause for concern,1080,39
2023,Reporting year,National,E92000001,England,Female,12 years,4.1.3 SDQ score is a cause for concern,450,34
2023,Reporting year,National,E92000001,England,Male,12 years,4.1.3 SDQ score is a cause for concern,750,45
2023,Reporting year,National,E92000001,England,Total,12 years,4.1.3 SDQ score is a cause for concern,1200,40
2023,Reporting year,National,E92000001,England,Female,13 years,4.1.3 SDQ score is a cause for concern,650,41
2023,Reporting year,National,E92000001,England,Male,13 years,4.1.3 SDQ score is a cause for concern,830,46
2023,Reporting year,National,E92000001,England,Total,13 years,4.1.3 SDQ score is a cause for concern,1480,43
2023,Reporting year,National,E92000001,England,Female,14 years,4.1.3 SDQ score is a cause for concern,730,44
2023,Reporting year,National,E92000001,England,Male,14 years,4.1.3 SDQ score is a cause for concern,930,45
2023,Reporting year,National,E92000001,England,Total,14 years,4.1.3 SDQ score is a cause for concern,1670,44
2023,Reporting year,National,E92000001,England,Female,15 years,4.1.3 SDQ score is a cause for concern,770,40
2023,Reporting year,National,E92000001,England,Male,15 years,4.1.3 SDQ score is a cause for concern,930,41
2023,Reporting year,National,E92000001,England,Total,15 years,4.1.3 SDQ score is a cause for concern,1700,40
2023,Reporting year,National,E92000001,England,Female,16 years,4.1.3 SDQ score is a cause for concern,820,40
2023,Reporting year,National,E92000001,England,Male,16 years,4.1.3 SDQ score is a cause for concern,890,32
2023,Reporting year,National,E92000001,England,Total,16 years,4.1.3 SDQ score is a cause for concern,1710,35
2023,Reporting year,National,E92000001,England,Female,5 years,4.1.3 SDQ score is a cause for concern,170,29
2023,Reporting year,National,E92000001,England,Male,5 years,4.1.3 SDQ score is a cause for concern,250,37
2023,Reporting year,National,E92000001,England,Total,5 years,4.1.3 SDQ score is a cause for concern,420,34
2023,Reporting year,National,E92000001,England,Female,6 years,4.1.3 SDQ score is a cause for concern,200,31
2023,Reporting year,National,E92000001,England,Male,6 years,4.1.3 SDQ score is a cause for concern,320,42
2023,Reporting year,National,E92000001,England,Total,6 years,4.1.3 SDQ score is a cause for concern,520,37
2023,Reporting year,National,E92000001,England,Female,7 years,4.1.3 SDQ score is a cause for concern,240,34
2023,Reporting year,National,E92000001,England,Male,7 years,4.1.3 SDQ score is a cause for concern,410,46
2023,Reporting year,National,E92000001,England,Total,7 years,4.1.3 SDQ score is a cause for concern,640,40
2023,Reporting year,National,E92000001,England,Female,8 years,4.1.3 SDQ score is a cause for concern,310,38
2023,Reporting year,National,E92000001,England,Male,8 years,4.1.3 SDQ score is a cause for concern,500,46
2023,Reporting year,National,E92000001,England,Total,8 years,4.1.3 SDQ score is a cause for concern,810,42
2023,Reporting year,National,E92000001,England,Female,9 years,4.1.3 SDQ score is a cause for concern,330,34
2023,Reporting year,National,E92000001,England,Male,9 years,4.1.3 SDQ score is a cause for concern,530,47
2023,Reporting year,National,E92000001,England,Total,9 years,4.1.3 SDQ score is a cause for concern,860,41
2023,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4.1.3 SDQ score is a cause for concern,5480,37
2023,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4.1.3 SDQ score is a cause for concern,7540,42
2023,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4.1.3 SDQ score is a cause for concern,13020,40
2023,Reporting year,National,E92000001,England,Female,10 years,4.2 SDQ average score,13.2,z
2023,Reporting year,National,E92000001,England,Male,10 years,4.2 SDQ average score,14.7,z
2023,Reporting year,National,E92000001,England,Total,10 years,4.2 SDQ average score,14,z
2023,Reporting year,National,E92000001,England,Female,11 years,4.2 SDQ average score,13.4,z
2023,Reporting year,National,E92000001,England,Male,11 years,4.2 SDQ average score,15.1,z
2023,Reporting year,National,E92000001,England,Total,11 years,4.2 SDQ average score,14.3,z
2023,Reporting year,National,E92000001,England,Female,12 years,4.2 SDQ average score,13.4,z
2023,Reporting year,National,E92000001,England,Male,12 years,4.2 SDQ average score,15.5,z
2023,Reporting year,National,E92000001,England,Total,12 years,4.2 SDQ average score,14.5,z
2023,Reporting year,National,E92000001,England,Female,13 years,4.2 SDQ average score,14.7,z
2023,Reporting year,National,E92000001,England,Male,13 years,4.2 SDQ average score,15.4,z
2023,Reporting year,National,E92000001,England,Total,13 years,4.2 SDQ average score,15.1,z
2023,Reporting year,National,E92000001,England,Female,14 years,4.2 SDQ average score,15,z
2023,Reporting year,National,E92000001,England,Male,14 years,4.2 SDQ average score,15.1,z
2023,Reporting year,National,E92000001,England,Total,14 years,4.2 SDQ average score,15.1,z
2023,Reporting year,National,E92000001,England,Female,15 years,4.2 SDQ average score,14.3,z
2023,Reporting year,National,E92000001,England,Male,15 years,4.2 SDQ average score,14.5,z
2023,Reporting year,National,E92000001,England,Total,15 years,4.2 SDQ average score,14.4,z
2023,Reporting year,National,E92000001,England,Female,16 years,4.2 SDQ average score,14.3,z
2023,Reporting year,National,E92000001,England,Male,16 years,4.2 SDQ average score,13,z
2023,Reporting year,National,E92000001,England,Total,16 years,4.2 SDQ average score,13.6,z
2023,Reporting year,National,E92000001,England,Female,5 years,4.2 SDQ average score,12.2,z
2023,Reporting year,National,E92000001,England,Male,5 years,4.2 SDQ average score,13.9,z
2023,Reporting year,National,E92000001,England,Total,5 years,4.2 SDQ average score,13.1,z
2023,Reporting year,National,E92000001,England,Female,6 years,4.2 SDQ average score,12.8,z
2023,Reporting year,National,E92000001,England,Male,6 years,4.2 SDQ average score,14.9,z
2023,Reporting year,National,E92000001,England,Total,6 years,4.2 SDQ average score,14,z
2023,Reporting year,National,E92000001,England,Female,7 years,4.2 SDQ average score,13.2,z
2023,Reporting year,National,E92000001,England,Male,7 years,4.2 SDQ average score,15.6,z
2023,Reporting year,National,E92000001,England,Total,7 years,4.2 SDQ average score,14.5,z
2023,Reporting year,National,E92000001,England,Female,8 years,4.2 SDQ average score,13.7,z
2023,Reporting year,National,E92000001,England,Male,8 years,4.2 SDQ average score,15.5,z
2023,Reporting year,National,E92000001,England,Total,8 years,4.2 SDQ average score,14.7,z
2023,Reporting year,National,E92000001,England,Female,9 years,4.2 SDQ average score,13.1,z
2023,Reporting year,National,E92000001,England,Male,9 years,4.2 SDQ average score,15.5,z
2023,Reporting year,National,E92000001,England,Total,9 years,4.2 SDQ average score,14.4,z
2023,Reporting year,National,E92000001,England,Female,Total 5 to 16 years,4.2 SDQ average score,13.9,z
2023,Reporting year,National,E92000001,England,Male,Total 5 to 16 years,4.2 SDQ average score,14.8,z
2023,Reporting year,National,E92000001,England,Total,Total 5 to 16 years,4.2 SDQ average score,14.4,z
2022,Reporting year,National,E92000001,England,Female,10 to 12 years,1. Convictions: Children looked after age groups,4910,28
2022,Reporting year,National,E92000001,England,Male,10 to 12 years,1. Convictions: Children looked after age groups,5870,26
2022,Reporting year,National,E92000001,England,Total,10 to 12 years,1. Convictions: Children looked after age groups,10770,27
2022,Reporting year,National,E92000001,England,Female,13 to 15 years,1. Convictions: Children looked after age groups,6670,38
2022,Reporting year,National,E92000001,England,Male,13 to 15 years,1. Convictions: Children looked after age groups,8440,38
2022,Reporting year,National,E92000001,England,Total,13 to 15 years,1. Convictions: Children looked after age groups,15110,38
2022,Reporting year,National,E92000001,England,Female,16 to 17 years,1. Convictions: Children looked after age groups,6120,35
2022,Reporting year,National,E92000001,England,Male,16 to 17 years,1. Convictions: Children looked after age groups,7920,36
2022,Reporting year,National,E92000001,England,Total,16 to 17 years,1. Convictions: Children looked after age groups,14040,35
