time_period,time_identifier,geographic_level,country_code,country_name,cla_group,population_group,characteristic,placement_stability,number,percentage
2024,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6b. Information not yet obtained,Total children,680,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6b. Information not yet obtained,With 1 placement during the year,440,66
2024,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6b. Information not yet obtained,With 2 placements during the year,180,27
2024,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6b. Information not yet obtained,With 3 or more placements during the year,50,7
2024,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,Total children,Total children,83630,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,Total children,With 1 placement during the year,57450,69
2024,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,Total children,With 2 placements during the year,17490,21
2024,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,Total children,With 3 or more placements during the year,8690,10
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Care orders,Total children,59250,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Care orders,With 1 placement during the year,42470,72
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Care orders,With 2 placements during the year,11240,19
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Care orders,With 3 or more placements during the year,5550,9
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Detained for child protection,Total children,2180,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Detained for child protection,With 1 placement during the year,770,35
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Detained for child protection,With 2 placements during the year,850,39
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Detained for child protection,With 3 or more placements during the year,570,26
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Placement order granted,Total children,1900,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Placement order granted,With 1 placement during the year,970,51
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Placement order granted,With 2 placements during the year,820,43
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Placement order granted,With 3 or more placements during the year,110,6
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Total children,Total children,83630,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Total children,With 1 placement during the year,57450,69
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Total children,With 2 placements during the year,17490,21
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Total children,With 3 or more placements during the year,8690,10
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,Total children,20040,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 1 placement during the year,13100,65
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 2 placements during the year,4520,23
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 3 or more placements during the year,2420,12
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Youth justice legal statuses,Total children,250,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Youth justice legal statuses,With 1 placement during the year,150,57
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Youth justice legal statuses,With 2 placements during the year,60,25
2024,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Youth justice legal statuses,With 3 or more placements during the year,50,18
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Foster placements,Total children,59860,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Foster placements,With 1 placement during the year,43110,72
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Foster placements,With 2 placements during the year,11490,19
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Foster placements,With 3 or more placements during the year,5260,9
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Independent and semi-independent living arrangements/ supported accommodation,Total children,5870,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Independent and semi-independent living arrangements/ supported accommodation,With 1 placement during the year,3930,67
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Independent and semi-independent living arrangements/ supported accommodation,With 2 placements during the year,1350,23
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Independent and semi-independent living arrangements/ supported accommodation,With 3 or more placements during the year,590,10
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other placements,Total children,2560,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other placements,With 1 placement during the year,1260,49
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other placements,With 2 placements during the year,750,29
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other placements,With 3 or more placements during the year,550,21
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other residential settings,Total children,2360,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other residential settings,With 1 placement during the year,700,30
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other residential settings,With 2 placements during the year,1110,47
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other residential settings,With 3 or more placements during the year,550,23
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed for adoption,Total children,250,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed for adoption,With 1 placement during the year,210,83
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed for adoption,With 2 placements during the year,30,13
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed for adoption,With 3 or more placements during the year,10,4
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,Total children,4760,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 1 placement during the year,3180,67
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 2 placements during the year,960,20
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 3 or more placements during the year,620,13
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Residential schools,Total children,100,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Residential schools,With 1 placement during the year,80,85
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Residential schools,With 2 placements during the year,10,13
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Residential schools,With 3 or more placements during the year,c,c
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Secure homes and children's homes,Total children,7870,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Secure homes and children's homes,With 1 placement during the year,4980,63
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Secure homes and children's homes,With 2 placements during the year,1770,23
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Secure homes and children's homes,With 3 or more placements during the year,1120,14
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Total children,Total children,83630,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Total children,With 1 placement during the year,57450,69
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Total children,With 2 placements during the year,17490,21
2024,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Total children,With 3 or more placements during the year,8690,10
2024,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Female,Total children,35910,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Female,With 1 placement during the year,24260,68
2024,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Female,With 2 placements during the year,7580,21
2024,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Female,With 3 or more placements during the year,4070,11
2024,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Male,Total children,47720,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Male,With 1 placement during the year,33190,70
2024,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Male,With 2 placements during the year,9910,21
2024,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Male,With 3 or more placements during the year,4620,10
2024,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Total children,Total children,83630,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Total children,With 1 placement during the year,57450,69
2024,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Total children,With 2 placements during the year,17490,21
2024,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Total children,With 3 or more placements during the year,8690,10
2024,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,Total children,83630,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 1 placement during the year,57450,69
2024,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 2 placements during the year,17490,21
2024,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 3 placements during the year,5330,6
2024,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 4 placements during the year,1830,2
2024,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 5 placements during the year,730,1
2024,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 6 placements during the year,370,k
2024,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 7 or more placements during the year,440,1
2024,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,Total children,76250,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 1 placement during the year,52090,68
2024,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 2 placements during the year,15910,21
2024,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 3 or more placements during the year,8250,11
2024,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Total children,Total children,83630,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Total children,With 1 placement during the year,57450,69
2024,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Total children,With 2 placements during the year,17490,21
2024,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Total children,With 3 or more placements during the year,8690,10
2024,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,Total children,7380,100
2024,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 1 placement during the year,5360,73
2024,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 2 placements during the year,1580,21
2024,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 3 or more placements during the year,440,6
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,1 to 4 years,Total children,7040,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,1 to 4 years,With 1 placement during the year,4120,58
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,1 to 4 years,With 2 placements during the year,2310,33
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,1 to 4 years,With 3 or more placements during the year,620,9
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,10 to 15 years,Total children,25730,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,10 to 15 years,With 1 placement during the year,19660,76
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,10 to 15 years,With 2 placements during the year,3710,14
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,10 to 15 years,With 3 or more placements during the year,2360,9
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,16 years and over,Total children,14870,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,16 years and over,With 1 placement during the year,9800,66
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,16 years and over,With 2 placements during the year,3100,21
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,16 years and over,With 3 or more placements during the year,1980,13
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,5 to 9 years,Total children,11090,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,5 to 9 years,With 1 placement during the year,8460,76
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,5 to 9 years,With 2 placements during the year,1930,17
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,5 to 9 years,With 3 or more placements during the year,700,6
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Total children,Total children,58730,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Total children,With 1 placement during the year,42040,72
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Total children,With 2 placements during the year,11040,19
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Total children,With 3 or more placements during the year,5650,10
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Under 1 year,Total children,c,c
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Under 1 year,With 1 placement during the year,0,0
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Under 1 year,With 2 placements during the year,c,c
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Under 1 year,With 3 or more placements during the year,0,0
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1. Total White,Total children,44620,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1. Total White,With 1 placement during the year,32000,72
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1. Total White,With 2 placements during the year,8320,19
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1. Total White,With 3 or more placements during the year,4300,10
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1a. White British,Total children,41860,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1a. White British,With 1 placement during the year,30030,72
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1a. White British,With 2 placements during the year,7800,19
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1a. White British,With 3 or more placements during the year,4030,10
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1b. White Irish,Total children,140,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1b. White Irish,With 1 placement during the year,100,70
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1b. White Irish,With 2 placements during the year,30,18
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1b. White Irish,With 3 or more placements during the year,20,12
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,Total children,120,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 1 placement during the year,80,61
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 2 placements during the year,30,27
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 3 or more placements during the year,20,12
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1d. Gypsy Roma,Total children,450,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1d. Gypsy Roma,With 1 placement during the year,330,72
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1d. Gypsy Roma,With 2 placements during the year,80,18
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1d. Gypsy Roma,With 3 or more placements during the year,50,10
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1e. Any other White background,Total children,2040,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1e. Any other White background,With 1 placement during the year,1470,72
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1e. Any other White background,With 2 placements during the year,380,19
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1e. Any other White background,With 3 or more placements during the year,190,9
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,6610,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 1 placement during the year,4650,70
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 2 placements during the year,1260,19
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 3 or more placements during the year,700,11
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,Total children,2180,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,With 1 placement during the year,1520,70
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,With 2 placements during the year,400,18
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,With 3 or more placements during the year,260,12
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2b. White and Black African,Total children,770,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2b. White and Black African,With 1 placement during the year,540,69
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2b. White and Black African,With 2 placements during the year,170,22
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2b. White and Black African,With 3 or more placements during the year,70,9
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2c. White and Asian,Total children,1410,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2c. White and Asian,With 1 placement during the year,1040,73
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2c. White and Asian,With 2 placements during the year,250,18
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2c. White and Asian,With 3 or more placements during the year,120,9
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2d. Any other Mixed background,Total children,2250,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2d. Any other Mixed background,With 1 placement during the year,1560,69
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2d. Any other Mixed background,With 2 placements during the year,440,20
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2d. Any other Mixed background,With 3 or more placements during the year,250,11
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,Total children,2330,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,With 1 placement during the year,1740,74
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,With 2 placements during the year,410,18
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,With 3 or more placements during the year,180,8
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3a. Indian,Total children,220,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3a. Indian,With 1 placement during the year,170,77
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3a. Indian,With 2 placements during the year,30,13
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3a. Indian,With 3 or more placements during the year,20,10
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3b. Pakistani,Total children,750,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3b. Pakistani,With 1 placement during the year,570,75
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3b. Pakistani,With 2 placements during the year,130,18
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3b. Pakistani,With 3 or more placements during the year,50,7
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3c. Bangladeshi,Total children,280,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3c. Bangladeshi,With 1 placement during the year,210,75
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3c. Bangladeshi,With 2 placements during the year,50,17
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3c. Bangladeshi,With 3 or more placements during the year,20,8
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3d. Chinese,Total children,70,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3d. Chinese,With 1 placement during the year,60,86
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3d. Chinese,With 2 placements during the year,c,c
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3d. Chinese,With 3 or more placements during the year,c,c
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3e. Any other Asian background,Total children,1020,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3e. Any other Asian background,With 1 placement during the year,730,72
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3e. Any other Asian background,With 2 placements during the year,200,20
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3e. Any other Asian background,With 3 or more placements during the year,80,8
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",Total children,3450,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 1 placement during the year,2460,71
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 2 placements during the year,670,19
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 3 or more placements during the year,330,9
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4a. Caribbean,Total children,910,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4a. Caribbean,With 1 placement during the year,630,70
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4a. Caribbean,With 2 placements during the year,170,19
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4a. Caribbean,With 3 or more placements during the year,110,12
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4b. African,Total children,1740,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4b. African,With 1 placement during the year,1260,72
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4b. African,With 2 placements during the year,340,20
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4b. African,With 3 or more placements during the year,140,8
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4c. Any other Black background,Total children,800,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4c. Any other Black background,With 1 placement during the year,570,71
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4c. Any other Black background,With 2 placements during the year,160,20
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4c. Any other Black background,With 3 or more placements during the year,80,10
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,5. Total other ethnic group,Total children,1600,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 1 placement during the year,1130,70
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 2 placements during the year,350,22
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 3 or more placements during the year,130,8
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,Total children,130,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 1 placement during the year,70,56
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 2 placements during the year,40,34
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 3 or more placements during the year,10,10
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6a. Refused,Total children,20,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6a. Refused,With 1 placement during the year,10,63
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6a. Refused,With 2 placements during the year,c,c
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6a. Refused,With 3 or more placements during the year,c,c
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6b. Information not yet obtained,Total children,110,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 1 placement during the year,60,55
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 2 placements during the year,40,34
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 3 or more placements during the year,10,11
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,Total children,Total children,58730,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,Total children,With 1 placement during the year,42040,72
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,Total children,With 2 placements during the year,11040,19
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,Total children,With 3 or more placements during the year,5650,10
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Care orders,Total children,50830,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Care orders,With 1 placement during the year,37150,73
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Care orders,With 2 placements during the year,8940,18
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Care orders,With 3 or more placements during the year,4740,9
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Detained for child protection,Total children,30,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Detained for child protection,With 1 placement during the year,10,23
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Detained for child protection,With 2 placements during the year,10,38
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Detained for child protection,With 3 or more placements during the year,10,38
