time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,in_touch,number,percentage
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 17 to 18,Local authority in touch with care leaver,71,96
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 17 to 18,Total,74,100
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 17 to 18,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 19 to 21,Local authority in touch with care leaver,194,96
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 19 to 21,Total,202,100
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Aged 17 to 18,Local authority in touch with care leaver,105,100
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Aged 17 to 18,Total,105,100
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Aged 17 to 18,Young person no longer requires services,0,0
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Aged 17 to 18,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Aged 19 to 21,Local authority in touch with care leaver,259,100
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Aged 19 to 21,Local authority not in touch with care leaver,0,0
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Aged 19 to 21,Total,260,100
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 17 to 18,Local authority in touch with care leaver,118,94
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 17 to 18,Local authority not in touch with care leaver,7,6
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 17 to 18,Total,126,100
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 17 to 18,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 19 to 21,Local authority in touch with care leaver,298,90
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 19 to 21,Local authority not in touch with care leaver,30,9
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 19 to 21,Total,331,100
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 17 to 18,Local authority in touch with care leaver,133,99
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 17 to 18,Total,134,100
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 17 to 18,Young person no longer requires services,0,0
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 17 to 18,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 19 to 21,Local authority in touch with care leaver,366,99
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 19 to 21,Total,371,100
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 17 to 18,Local authority in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 17 to 18,Total,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 17 to 18,Young person no longer requires services,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 17 to 18,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 19 to 21,Local authority in touch with care leaver,34,92
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 19 to 21,Local authority not in touch with care leaver,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 19 to 21,Total,37,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 17 to 18,Local authority in touch with care leaver,48,89
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 17 to 18,Total,54,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 17 to 18,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 19 to 21,Local authority in touch with care leaver,194,89
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 19 to 21,Total,218,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 19 to 21,Young person no longer requires services,14,6
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 17 to 18,Local authority in touch with care leaver,78,96
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 17 to 18,Total,81,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 17 to 18,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 19 to 21,Local authority in touch with care leaver,267,91
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 19 to 21,Local authority not in touch with care leaver,12,4
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 19 to 21,Total,295,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 19 to 21,Young person no longer requires services,10,3
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 19 to 21,Young person refuses contact,6,2
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 17 to 18,Local authority in touch with care leaver,60,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 17 to 18,Total,60,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 17 to 18,Young person no longer requires services,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 17 to 18,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 19 to 21,Local authority in touch with care leaver,177,98
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 19 to 21,Total,181,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 17 to 18,Local authority in touch with care leaver,83,99
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 17 to 18,Total,84,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 17 to 18,Young person no longer requires services,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 17 to 18,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 19 to 21,Local authority in touch with care leaver,229,98
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 19 to 21,Total,234,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 17 to 18,Local authority in touch with care leaver,79,91
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 17 to 18,Total,87,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 17 to 18,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 19 to 21,Local authority in touch with care leaver,294,92
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 19 to 21,Total,318,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 19 to 21,Young person no longer requires services,21,7
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 17 to 18,Local authority in touch with care leaver,35,95
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 17 to 18,Total,37,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 17 to 18,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 19 to 21,Local authority in touch with care leaver,116,95
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 19 to 21,Total,122,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 17 to 18,Local authority in touch with care leaver,115,99
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 17 to 18,Total,116,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 17 to 18,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 19 to 21,Local authority in touch with care leaver,302,96
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 19 to 21,Total,315,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 19 to 21,Young person refuses contact,6,2
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 17 to 18,Local authority in touch with care leaver,76,90
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 17 to 18,Total,84,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 17 to 18,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 19 to 21,Local authority in touch with care leaver,277,94
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 19 to 21,Local authority not in touch with care leaver,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 19 to 21,Total,295,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 19 to 21,Young person no longer requires services,18,6
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 19 to 21,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 17 to 18,Local authority in touch with care leaver,89,98
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 17 to 18,Total,91,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 17 to 18,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 19 to 21,Local authority in touch with care leaver,271,91
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 19 to 21,Local authority not in touch with care leaver,23,8
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 19 to 21,Total,297,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 17 to 18,Local authority in touch with care leaver,108,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 17 to 18,Total,108,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 17 to 18,Young person no longer requires services,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 17 to 18,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 19 to 21,Local authority in touch with care leaver,294,99
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 19 to 21,Total,296,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 17 to 18,Local authority in touch with care leaver,91,98
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 17 to 18,Total,93,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 17 to 18,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 19 to 21,Local authority in touch with care leaver,215,88
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 19 to 21,Local authority not in touch with care leaver,28,12
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 19 to 21,Total,243,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 19 to 21,Young person no longer requires services,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 19 to 21,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 17 to 18,Local authority in touch with care leaver,58,98
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 17 to 18,Total,59,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 17 to 18,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 19 to 21,Local authority in touch with care leaver,187,97
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 19 to 21,Total,193,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 17 to 18,Local authority in touch with care leaver,69,96
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 17 to 18,Total,72,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 17 to 18,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 19 to 21,Local authority in touch with care leaver,198,93
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 19 to 21,Total,212,100
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 19 to 21,Young person no longer requires services,10,5
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 17 to 18,Local authority in touch with care leaver,79,99
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 17 to 18,Total,80,100
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 17 to 18,Young person no longer requires services,0,0
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 17 to 18,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 19 to 21,Local authority in touch with care leaver,232,97
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 19 to 21,Total,239,100
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Aged 19 to 21,Young person refuses contact,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 17 to 18,Local authority in touch with care leaver,89,97
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 17 to 18,Total,92,100
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 17 to 18,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 19 to 21,Local authority in touch with care leaver,244,98
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 19 to 21,Total,248,100
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 19 to 21,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Aged 19 to 21,Young person refuses contact,0,0
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Aged 17 to 18,Local authority in touch with care leaver,40,95
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Aged 17 to 18,Total,42,100
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Aged 17 to 18,Young person no longer requires services,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Aged 17 to 18,Young person refuses contact,c,c
