time_period,time_identifier,geographic_level,country_code,country_name,missing_status,characteristic,number
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,3e. Any other Asian background,90
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,"4. Total Black, African, Caribbean or Black British",620
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4a. Caribbean,170
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4b. African,320
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,4c. Any other Black background,120
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,5. Total other ethnic group,150
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6. Total refused or information not yet available,c
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6a. Refused,c
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,6b. Information not yet obtained,c
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by ethnic origin,Total children who were away from placement without authorisation during the year,3410
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Females,1460
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Males,1940
2020,Reporting year,National,E92000001,England,Children away from placement without authorisation by gender,Total children who were away from placement without authorisation during the year,3410
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 1 and 2 days,7820
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 11 and 15 days,170
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 16 and 20 days,70
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 21 and 30 days,70
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 3 and 7 days,1390
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 8 and 10 days,180
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Less than 1 day,3960
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,More than 30 days,80
2020,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Total incidents,13740
2020,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Away from placement without authorisation inside council boundary,5850
2020,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Away from placement without authorisation outside council boundary,7890
2020,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Total incidents,13740
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,1: Foster placements,2910
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,2: Adoption,0
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,3: Placed with parents,70
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,4: Secure homes and children's homes,3150
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,5: Independent and semi-independent living arrangements/supported accommodation,7370
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,6: Other placements,240
2020,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Total incidents,13740
