time_period,time_identifier,geographic_level,country_code,country_name,placement_type,placement_provider,number,percentage
2022,Reporting year,National,E92000001,England,2a. Foster placements,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,2a. Foster placements,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,2a. Foster placements,Private provision,5980,18
2022,Reporting year,National,E92000001,England,2a. Foster placements,Voluntary/third sector provision,2170,6
2022,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,All children,2550,100
2022,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Other LA provision,10,k
2022,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,"Other public provision (e.g., PCT)",c,c
2022,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Own provision (by the LA),1010,40
2022,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Private provision,1350,53
2022,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Voluntary/third sector provision,180,7
2022,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,All children,4530,100
2022,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Other LA provision,50,1
2022,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,"Other public provision (e.g., PCT)",50,1
2022,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Own provision (by the LA),590,13
2022,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Private provision,3480,77
2022,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Voluntary/third sector provision,360,8
2022,Reporting year,National,E92000001,England,2d. Other residential settings,All children,210,100
2022,Reporting year,National,E92000001,England,2d. Other residential settings,Other LA provision,c,c
2022,Reporting year,National,E92000001,England,2d. Other residential settings,"Other public provision (e.g., PCT)",40,20
2022,Reporting year,National,E92000001,England,2d. Other residential settings,Own provision (by the LA),20,10
2022,Reporting year,National,E92000001,England,2d. Other residential settings,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,2d. Other residential settings,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,2d. Other residential settings,Private provision,130,64
2022,Reporting year,National,E92000001,England,2d. Other residential settings,Voluntary/third sector provision,10,6
2022,Reporting year,National,E92000001,England,2e. Residential schools,All children,30,100
2022,Reporting year,National,E92000001,England,2e. Residential schools,Other LA provision,0,0
2022,Reporting year,National,E92000001,England,2e. Residential schools,"Other public provision (e.g., PCT)",0,0
2022,Reporting year,National,E92000001,England,2e. Residential schools,Own provision (by the LA),10,46
2022,Reporting year,National,E92000001,England,2e. Residential schools,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,2e. Residential schools,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,2e. Residential schools,Private provision,c,c
2022,Reporting year,National,E92000001,England,2e. Residential schools,Voluntary/third sector provision,10,36
2022,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,All children,4670,100
2022,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Other LA provision,z,z
2022,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,"Other public provision (e.g., PCT)",z,z
2022,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Own provision (by the LA),z,z
2022,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Parents or other person with parental responsibility,4670,100
2022,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Private provision,z,z
2022,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Voluntary/third sector provision,z,z
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,All children,520,100
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Other LA provision,70,13
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,"Other public provision (e.g., PCT)",0,0
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Own provision (by the LA),400,78
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Private provision,10,1
2022,Reporting year,National,E92000001,England,2g. Placed for adoption,Voluntary/third sector provision,40,8
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,All children,35170,100
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Other LA provision,950,3
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,"Other public provision (e.g., PCT)",240,1
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Own provision (by the LA),9900,28
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Parents or other person with parental responsibility,1030,3
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Private provision,20070,57
2022,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Voluntary/third sector provision,2990,8
2022,Reporting year,National,E92000001,England,3a. Foster placements,All children,23490,100
2022,Reporting year,National,E92000001,England,3a. Foster placements,Other LA provision,190,1
2022,Reporting year,National,E92000001,England,3a. Foster placements,"Other public provision (e.g., PCT)",0,0
2022,Reporting year,National,E92000001,England,3a. Foster placements,Own provision (by the LA),9130,39
2022,Reporting year,National,E92000001,England,3a. Foster placements,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,3a. Foster placements,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3a. Foster placements,Private provision,12110,52
2022,Reporting year,National,E92000001,England,3a. Foster placements,Voluntary/third sector provision,2060,9
2022,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,All children,5050,100
2022,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Other LA provision,120,2
2022,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,"Other public provision (e.g., PCT)",c,c
2022,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Own provision (by the LA),c,c
2022,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Private provision,4600,91
2022,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Voluntary/third sector provision,330,7
2022,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,All children,2940,100
2022,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Other LA provision,40,1
2022,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,"Other public provision (e.g., PCT)",20,1
2022,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Own provision (by the LA),10,k
2022,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Private provision,2770,94
2022,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Voluntary/third sector provision,90,3
2022,Reporting year,National,E92000001,England,3d. Other residential settings,All children,760,100
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Other LA provision,10,2
2022,Reporting year,National,E92000001,England,3d. Other residential settings,"Other public provision (e.g., PCT)",210,28
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Own provision (by the LA),0,0
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Private provision,500,66
2022,Reporting year,National,E92000001,England,3d. Other residential settings,Voluntary/third sector provision,30,4
2022,Reporting year,National,E92000001,England,3e. Residential schools,All children,80,100
2022,Reporting year,National,E92000001,England,3e. Residential schools,Other LA provision,c,c
2022,Reporting year,National,E92000001,England,3e. Residential schools,"Other public provision (e.g., PCT)",0,0
2022,Reporting year,National,E92000001,England,3e. Residential schools,Own provision (by the LA),0,0
2022,Reporting year,National,E92000001,England,3e. Residential schools,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,3e. Residential schools,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3e. Residential schools,Private provision,50,68
2022,Reporting year,National,E92000001,England,3e. Residential schools,Voluntary/third sector provision,20,27
2022,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,All children,1030,100
2022,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Other LA provision,z,z
2022,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,"Other public provision (e.g., PCT)",z,z
2022,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Own provision (by the LA),z,z
2022,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Parents or other person with parental responsibility,1030,100
2022,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Private provision,z,z
2022,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Voluntary/third sector provision,z,z
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,All children,1830,100
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Other LA provision,580,32
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,"Other public provision (e.g., PCT)",0,0
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Own provision (by the LA),760,41
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Placement provider not reported,z,z
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Private provision,40,2
2022,Reporting year,National,E92000001,England,3g. Placed for adoption,Voluntary/third sector provision,450,25
2022,Reporting year,National,E92000001,England,4. Other placement,All children,710,100
2022,Reporting year,National,E92000001,England,4. Other placement,Other LA provision,z,z
2022,Reporting year,National,E92000001,England,4. Other placement,"Other public provision (e.g., PCT)",z,z
2022,Reporting year,National,E92000001,England,4. Other placement,Own provision (by the LA),z,z
2022,Reporting year,National,E92000001,England,4. Other placement,Parents or other person with parental responsibility,z,z
2022,Reporting year,National,E92000001,England,4. Other placement,Placement provider not reported,710,100
2022,Reporting year,National,E92000001,England,4. Other placement,Private provision,z,z
2022,Reporting year,National,E92000001,England,4. Other placement,Voluntary/third sector provision,z,z
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,All children,80780,100
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Other LA provision,1010,1
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,"Other public provision (e.g., PCT)",370,k
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Own provision (by the LA),38450,48
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Parents or other person with parental responsibility,6060,8
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Placement provider not reported,600,1
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Private provision,29200,36
2021,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Voluntary/third sector provision,5100,6
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,All children,46270,100
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Other LA provision,160,k
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,"Other public provision (e.g., PCT)",100,k
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Own provision (by the LA),28410,61
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Parents or other person with parental responsibility,4980,11
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Private provision,10240,22
2021,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Voluntary/third sector provision,2380,5
2021,Reporting year,National,E92000001,England,2a. Foster placements,All children,34150,100
2021,Reporting year,National,E92000001,England,2a. Foster placements,Other LA provision,30,k
2021,Reporting year,National,E92000001,England,2a. Foster placements,"Other public provision (e.g., PCT)",0,0
2021,Reporting year,National,E92000001,England,2a. Foster placements,Own provision (by the LA),26250,77
2021,Reporting year,National,E92000001,England,2a. Foster placements,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,2a. Foster placements,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,2a. Foster placements,Private provision,6030,18
2021,Reporting year,National,E92000001,England,2a. Foster placements,Voluntary/third sector provision,1850,5
2021,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,All children,2480,100
2021,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Other LA provision,10,k
2021,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,"Other public provision (e.g., PCT)",c,c
2021,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Own provision (by the LA),1010,41
2021,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Private provision,1260,51
2021,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Voluntary/third sector provision,190,8
2021,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,All children,3800,100
2021,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Other LA provision,50,1
2021,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,"Other public provision (e.g., PCT)",50,1
2021,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Own provision (by the LA),580,15
2021,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Private provision,2830,74
2021,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Voluntary/third sector provision,300,8
2021,Reporting year,National,E92000001,England,2d. Other residential settings,All children,210,100
2021,Reporting year,National,E92000001,England,2d. Other residential settings,Other LA provision,c,c
2021,Reporting year,National,E92000001,England,2d. Other residential settings,"Other public provision (e.g., PCT)",50,24
2021,Reporting year,National,E92000001,England,2d. Other residential settings,Own provision (by the LA),30,12
2021,Reporting year,National,E92000001,England,2d. Other residential settings,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,2d. Other residential settings,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,2d. Other residential settings,Private provision,120,57
2021,Reporting year,National,E92000001,England,2d. Other residential settings,Voluntary/third sector provision,10,6
2021,Reporting year,National,E92000001,England,2e. Residential schools,All children,30,100
2021,Reporting year,National,E92000001,England,2e. Residential schools,Other LA provision,c,c
2021,Reporting year,National,E92000001,England,2e. Residential schools,"Other public provision (e.g., PCT)",0,0
2021,Reporting year,National,E92000001,England,2e. Residential schools,Own provision (by the LA),20,55
2021,Reporting year,National,E92000001,England,2e. Residential schools,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,2e. Residential schools,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,2e. Residential schools,Private provision,10,18
2021,Reporting year,National,E92000001,England,2e. Residential schools,Voluntary/third sector provision,10,24
2021,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,All children,4980,100
2021,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Other LA provision,z,z
2021,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,"Other public provision (e.g., PCT)",z,z
2021,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Own provision (by the LA),z,z
2021,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Parents or other person with parental responsibility,4980,100
2021,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Private provision,z,z
2021,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Voluntary/third sector provision,z,z
2021,Reporting year,National,E92000001,England,2g. Placed for adoption,All children,630,100
2021,Reporting year,National,E92000001,England,2g. Placed for adoption,Other LA provision,60,10
2021,Reporting year,National,E92000001,England,2g. Placed for adoption,"Other public provision (e.g., PCT)",0,0
2021,Reporting year,National,E92000001,England,2g. Placed for adoption,Own provision (by the LA),530,85
2021,Reporting year,National,E92000001,England,2g. Placed for adoption,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,2g. Placed for adoption,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,2g. Placed for adoption,Private provision,c,c
2021,Reporting year,National,E92000001,England,2g. Placed for adoption,Voluntary/third sector provision,30,5
2021,Reporting year,National,E92000001,England,3. All children placed outside council boundary,All children,33910,100
2021,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Other LA provision,850,3
2021,Reporting year,National,E92000001,England,3. All children placed outside council boundary,"Other public provision (e.g., PCT)",270,1
2021,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Own provision (by the LA),10040,30
2021,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Parents or other person with parental responsibility,1080,3
2021,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Private provision,18960,56
2021,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Voluntary/third sector provision,2710,8
2021,Reporting year,National,E92000001,England,3a. Foster placements,All children,22840,100
2021,Reporting year,National,E92000001,England,3a. Foster placements,Other LA provision,160,1
2021,Reporting year,National,E92000001,England,3a. Foster placements,"Other public provision (e.g., PCT)",0,0
2021,Reporting year,National,E92000001,England,3a. Foster placements,Own provision (by the LA),9200,40
2021,Reporting year,National,E92000001,England,3a. Foster placements,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,3a. Foster placements,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,3a. Foster placements,Private provision,11740,51
2021,Reporting year,National,E92000001,England,3a. Foster placements,Voluntary/third sector provision,1740,8
2021,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,All children,4960,100
2021,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Other LA provision,110,2
2021,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,"Other public provision (e.g., PCT)",0,0
2021,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Own provision (by the LA),c,c
2021,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Private provision,4510,91
2021,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Voluntary/third sector provision,340,7
2021,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,All children,2270,100
2021,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Other LA provision,40,2
2021,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,"Other public provision (e.g., PCT)",10,1
2021,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Own provision (by the LA),c,c
2021,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Private provision,2170,95
2021,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Voluntary/third sector provision,50,2
2021,Reporting year,National,E92000001,England,3d. Other residential settings,All children,800,100
2021,Reporting year,National,E92000001,England,3d. Other residential settings,Other LA provision,10,2
2021,Reporting year,National,E92000001,England,3d. Other residential settings,"Other public provision (e.g., PCT)",250,32
2021,Reporting year,National,E92000001,England,3d. Other residential settings,Own provision (by the LA),0,0
2021,Reporting year,National,E92000001,England,3d. Other residential settings,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,3d. Other residential settings,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,3d. Other residential settings,Private provision,470,59
2021,Reporting year,National,E92000001,England,3d. Other residential settings,Voluntary/third sector provision,60,8
2021,Reporting year,National,E92000001,England,3e. Residential schools,All children,80,100
2021,Reporting year,National,E92000001,England,3e. Residential schools,Other LA provision,c,c
2021,Reporting year,National,E92000001,England,3e. Residential schools,"Other public provision (e.g., PCT)",0,0
2021,Reporting year,National,E92000001,England,3e. Residential schools,Own provision (by the LA),0,0
2021,Reporting year,National,E92000001,England,3e. Residential schools,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,3e. Residential schools,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,3e. Residential schools,Private provision,50,63
2021,Reporting year,National,E92000001,England,3e. Residential schools,Voluntary/third sector provision,30,31
2021,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,All children,1080,100
2021,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Other LA provision,z,z
2021,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,"Other public provision (e.g., PCT)",z,z
2021,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Own provision (by the LA),z,z
2021,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Parents or other person with parental responsibility,1080,100
2021,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Private provision,z,z
2021,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Voluntary/third sector provision,z,z
2021,Reporting year,National,E92000001,England,3g. Placed for adoption,All children,1870,100
2021,Reporting year,National,E92000001,England,3g. Placed for adoption,Other LA provision,520,28
2021,Reporting year,National,E92000001,England,3g. Placed for adoption,"Other public provision (e.g., PCT)",0,0
2021,Reporting year,National,E92000001,England,3g. Placed for adoption,Own provision (by the LA),830,44
2021,Reporting year,National,E92000001,England,3g. Placed for adoption,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,3g. Placed for adoption,Placement provider not reported,z,z
2021,Reporting year,National,E92000001,England,3g. Placed for adoption,Private provision,20,1
2021,Reporting year,National,E92000001,England,3g. Placed for adoption,Voluntary/third sector provision,500,27
2021,Reporting year,National,E92000001,England,4. Other placement,All children,600,100
2021,Reporting year,National,E92000001,England,4. Other placement,Other LA provision,z,z
2021,Reporting year,National,E92000001,England,4. Other placement,"Other public provision (e.g., PCT)",z,z
2021,Reporting year,National,E92000001,England,4. Other placement,Own provision (by the LA),z,z
2021,Reporting year,National,E92000001,England,4. Other placement,Parents or other person with parental responsibility,z,z
2021,Reporting year,National,E92000001,England,4. Other placement,Placement provider not reported,600,100
2021,Reporting year,National,E92000001,England,4. Other placement,Private provision,z,z
2021,Reporting year,National,E92000001,England,4. Other placement,Voluntary/third sector provision,z,z
2020,Reporting year,National,E92000001,England,1. All children looked after at 31 March,All children,80000,100
2020,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Other LA provision,950,1
2020,Reporting year,National,E92000001,England,1. All children looked after at 31 March,"Other public provision (e.g., PCT)",410,1
2020,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Own provision (by the LA),38740,48
2020,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Parents or other person with parental responsibility,5530,7
2020,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Placement provider not reported,510,1
2020,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Private provision,28790,36
2020,Reporting year,National,E92000001,England,1. All children looked after at 31 March,Voluntary/third sector provision,5080,6
2020,Reporting year,National,E92000001,England,2. All children placed inside council boundary,All children,46430,100
2020,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Other LA provision,130,k
2020,Reporting year,National,E92000001,England,2. All children placed inside council boundary,"Other public provision (e.g., PCT)",110,k
2020,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Own provision (by the LA),28960,62
2020,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Parents or other person with parental responsibility,4560,10
2020,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Private provision,10260,22
2020,Reporting year,National,E92000001,England,2. All children placed inside council boundary,Voluntary/third sector provision,2420,5
2020,Reporting year,National,E92000001,England,2a. Foster placements,All children,34590,100
2020,Reporting year,National,E92000001,England,2a. Foster placements,Other LA provision,20,k
2020,Reporting year,National,E92000001,England,2a. Foster placements,"Other public provision (e.g., PCT)",0,0
2020,Reporting year,National,E92000001,England,2a. Foster placements,Own provision (by the LA),26710,77
2020,Reporting year,National,E92000001,England,2a. Foster placements,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,2a. Foster placements,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,2a. Foster placements,Private provision,6010,17
2020,Reporting year,National,E92000001,England,2a. Foster placements,Voluntary/third sector provision,1840,5
2020,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,All children,2400,100
2020,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Other LA provision,10,k
2020,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,"Other public provision (e.g., PCT)",10,k
2020,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Own provision (by the LA),1050,44
2020,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Private provision,1130,47
2020,Reporting year,National,E92000001,England,2b. Secure homes and children's homes,Voluntary/third sector provision,210,9
2020,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,All children,4030,100
2020,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Other LA provision,40,1
2020,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,"Other public provision (e.g., PCT)",60,2
2020,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Own provision (by the LA),600,15
2020,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Private provision,3010,75
