time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,population_count,population_estimate,number,rate_per_10000
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Children starting to be looked after each year,145704,304,21
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Children ceasing to be looked after each year,x,z,z
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Children looked after at 31 March each year,x,z,z
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Children starting to be looked after each year,x,z,z
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Children ceasing to be looked after each year,165960,336,20
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Children looked after at 31 March each year,165960,956,58
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Children starting to be looked after each year,165960,331,20
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Children ceasing to be looked after each year,33961,103,30
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Children looked after at 31 March each year,33961,413,122
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Children starting to be looked after each year,33961,137,40
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Children ceasing to be looked after each year,42318,101,24
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Children looked after at 31 March each year,42318,453,107
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Children starting to be looked after each year,42318,131,31
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Children ceasing to be looked after each year,58964,197,33
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Children looked after at 31 March each year,58964,1106,188
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Children starting to be looked after each year,58964,280,47
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Children ceasing to be looked after each year,59072,160,27
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Children looked after at 31 March each year,59072,654,111
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Children starting to be looked after each year,59072,205,35
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Children ceasing to be looked after each year,287310,611,21
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Children looked after at 31 March each year,287310,2211,77
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Children starting to be looked after each year,287310,708,25
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Children ceasing to be looked after each year,78233,283,36
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Children looked after at 31 March each year,78233,725,93
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Children starting to be looked after each year,78233,277,35
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Children ceasing to be looked after each year,68939,158,23
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Children looked after at 31 March each year,68939,588,85
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Children starting to be looked after each year,68939,160,23
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Children ceasing to be looked after each year,85686,216,25
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Children looked after at 31 March each year,85686,796,93
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Children starting to be looked after each year,85686,162,19
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Children ceasing to be looked after each year,47869,144,30
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Children looked after at 31 March each year,47869,569,119
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Children starting to be looked after each year,47869,183,38
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Children ceasing to be looked after each year,69027,176,25
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Children looked after at 31 March each year,69027,650,94
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Children starting to be looked after each year,69027,163,24
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Children ceasing to be looked after each year,63519,138,22
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Children looked after at 31 March each year,63519,499,79
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Children starting to be looked after each year,63519,124,20
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Children ceasing to be looked after each year,170533,364,21
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Children looked after at 31 March each year,170533,1385,81
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Children starting to be looked after each year,170533,445,26
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Children ceasing to be looked after each year,122393,313,26
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Children looked after at 31 March each year,122393,778,64
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Children starting to be looked after each year,122393,268,22
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Children ceasing to be looked after each year,118910,223,19
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Children looked after at 31 March each year,118910,998,84
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Children starting to be looked after each year,118910,326,27
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Children ceasing to be looked after each year,54662,128,23
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Children looked after at 31 March each year,54662,409,75
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Children starting to be looked after each year,54662,175,32
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Children ceasing to be looked after each year,59369,149,25
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Children looked after at 31 March each year,59369,420,71
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Children starting to be looked after each year,59369,185,31
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Children ceasing to be looked after each year,38182,101,26
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Children looked after at 31 March each year,38182,310,81
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Children starting to be looked after each year,38182,94,25
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Children ceasing to be looked after each year,44734,101,23
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Children looked after at 31 March each year,44734,292,65
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Children starting to be looked after each year,44734,95,21
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Children ceasing to be looked after each year,42246,77,18
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Children looked after at 31 March each year,42246,273,65
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Children starting to be looked after each year,42246,76,18
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Children ceasing to be looked after each year,65932,82,12
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Children looked after at 31 March each year,65932,380,58
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Children starting to be looked after each year,65932,134,20
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Children ceasing to be looked after each year,136735,208,15
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Children looked after at 31 March each year,136735,635,46
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Children starting to be looked after each year,136735,251,18
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Children ceasing to be looked after each year,317865,484,15
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Children looked after at 31 March each year,317865,1162,37
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Children starting to be looked after each year,317865,516,16
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Children ceasing to be looked after each year,270738,435,16
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Children looked after at 31 March each year,270738,964,36
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Children starting to be looked after each year,270738,368,14
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Children ceasing to be looked after each year,168618,318,19
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Children looked after at 31 March each year,168618,1215,72
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Children starting to be looked after each year,168618,437,26
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Children ceasing to be looked after each year,148288,315,21
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Children looked after at 31 March each year,148288,981,66
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Children starting to be looked after each year,148288,374,25
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Children ceasing to be looked after each year,64955,147,23
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Children looked after at 31 March each year,64955,466,72
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Children starting to be looked after each year,64955,163,25
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Children ceasing to be looked after each year,28330,68,24
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Children looked after at 31 March each year,28330,157,55
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Children starting to be looked after each year,28330,84,30
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Children ceasing to be looked after each year,34912,70,20
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Children looked after at 31 March each year,34912,197,56
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Children starting to be looked after each year,34912,100,29
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Children ceasing to be looked after each year,37260,84,23
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Children looked after at 31 March each year,37260,250,67
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Children starting to be looked after each year,37260,99,27
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Children ceasing to be looked after each year,44250,122,28
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Children looked after at 31 March each year,44250,252,57
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Children starting to be looked after each year,44250,140,32
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Children ceasing to be looked after each year,34113,73,21
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Children looked after at 31 March each year,34113,151,44
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Children starting to be looked after each year,34113,98,29
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Children ceasing to be looked after each year,42520,69,16
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Children looked after at 31 March each year,42520,135,32
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Children starting to be looked after each year,42520,67,16
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Children ceasing to be looked after each year,70951,174,25
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Children looked after at 31 March each year,70951,354,50
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Children starting to be looked after each year,70951,166,23
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Children ceasing to be looked after each year,47140,163,35
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Children looked after at 31 March each year,47140,346,73
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Children starting to be looked after each year,47140,116,25
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Children ceasing to be looked after each year,41871,157,37
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Children looked after at 31 March each year,41871,388,93
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Children starting to be looked after each year,41871,153,37
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Children ceasing to be looked after each year,49871,218,44
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Children looked after at 31 March each year,49871,538,108
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Children starting to be looked after each year,49871,195,39
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Children ceasing to be looked after each year,23534,78,33
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Children looked after at 31 March each year,23534,288,122
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Children starting to be looked after each year,23534,85,36
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Children ceasing to be looked after each year,125915,200,16
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Children looked after at 31 March each year,125915,496,39
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Children starting to be looked after each year,125915,193,15
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Children ceasing to be looked after each year,102825,224,22
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Children looked after at 31 March each year,102825,654,64
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Children starting to be looked after each year,102825,245,24
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Children ceasing to be looked after each year,283487,615,22
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Children looked after at 31 March each year,283487,1858,66
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Children starting to be looked after each year,283487,737,26
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Children ceasing to be looked after each year,342858,1635,48
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Children looked after at 31 March each year,342858,1938,57
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Children starting to be looked after each year,342858,1785,52
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Children ceasing to be looked after each year,149538,349,23
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Children looked after at 31 March each year,149538,882,59
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Children starting to be looked after each year,149538,371,25
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Children ceasing to be looked after each year,263534,420,16
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Children looked after at 31 March each year,263534,1019,39
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Children starting to be looked after each year,263534,384,15
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Children ceasing to be looked after each year,177349,377,21
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Children looked after at 31 March each year,177349,886,50
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Children starting to be looked after each year,177349,398,22
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Children ceasing to be looked after each year,36197,67,19
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Children looked after at 31 March each year,36197,226,62
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Children starting to be looked after each year,36197,95,26
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Children ceasing to be looked after each year,91780,229,25
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Children looked after at 31 March each year,91780,732,80
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Children starting to be looked after each year,91780,270,29
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Children ceasing to be looked after each year,43362,79,18
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Children looked after at 31 March each year,43362,223,51
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Children starting to be looked after each year,43362,100,23
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Children ceasing to be looked after each year,60234,127,21
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Children looked after at 31 March each year,60234,258,43
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Children starting to be looked after each year,60234,124,21
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Children ceasing to be looked after each year,51767,177,34
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Children looked after at 31 March each year,51767,500,97
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Children starting to be looked after each year,51767,185,36
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Children ceasing to be looked after each year,25040,100,40
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Children looked after at 31 March each year,25040,314,125
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Children starting to be looked after each year,25040,112,45
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Children ceasing to be looked after each year,52073,150,29
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Children looked after at 31 March each year,52073,337,65
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Children starting to be looked after each year,52073,152,29
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Children ceasing to be looked after each year,105375,232,22
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Children looked after at 31 March each year,105375,566,54
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Children starting to be looked after each year,105375,293,28
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Children ceasing to be looked after each year,359,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Children looked after at 31 March each year,359,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Children starting to be looked after each year,359,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Children ceasing to be looked after each year,103195,141,14
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Children looked after at 31 March each year,103195,455,44
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Children starting to be looked after each year,103195,169,16
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Children ceasing to be looked after each year,73842,237,32
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Children looked after at 31 March each year,73842,518,70
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Children starting to be looked after each year,73842,261,35
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Children ceasing to be looked after each year,66178,172,26
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Children looked after at 31 March each year,66178,433,65
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Children starting to be looked after each year,66178,150,23
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Children ceasing to be looked after each year,110680,231,21
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Children looked after at 31 March each year,110680,564,51
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Children starting to be looked after each year,110680,244,22
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Children ceasing to be looked after each year,146497,309,21
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Children looked after at 31 March each year,146497,894,61
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Children starting to be looked after each year,146497,377,26
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Children ceasing to be looked after each year,128793,301,23
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Children looked after at 31 March each year,128793,865,67
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Children starting to be looked after each year,128793,323,25
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Children ceasing to be looked after each year,841,11,131
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Children looked after at 31 March each year,841,9,107
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Children starting to be looked after each year,841,10,119
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Children ceasing to be looked after each year,36738,127,35
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Children looked after at 31 March each year,36738,197,54
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Children starting to be looked after each year,36738,131,36
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Children ceasing to be looked after each year,55074,204,37
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Children looked after at 31 March each year,55074,392,71
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Children starting to be looked after each year,55074,186,34
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Children ceasing to be looked after each year,32025,118,37
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Children looked after at 31 March each year,32025,208,65
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Children starting to be looked after each year,32025,111,35
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Children ceasing to be looked after each year,53906,161,30
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Children looked after at 31 March each year,53906,372,69
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Children starting to be looked after each year,53906,143,27
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Children ceasing to be looked after each year,36342,192,53
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Children looked after at 31 March each year,36342,325,89
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Children starting to be looked after each year,36342,132,36
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Children ceasing to be looked after each year,23098,61,26
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Children looked after at 31 March each year,23098,105,45
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Children starting to be looked after each year,23098,64,28
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Children ceasing to be looked after each year,53382,206,39
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Children looked after at 31 March each year,53382,407,76
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Children starting to be looked after each year,53382,207,39
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Children ceasing to be looked after each year,63395,173,27
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Children looked after at 31 March each year,63395,441,70
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Children starting to be looked after each year,63395,147,23
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Children ceasing to be looked after each year,83893,246,29
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Children looked after at 31 March each year,83893,411,49
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Children starting to be looked after each year,83893,219,26
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Children ceasing to be looked after each year,57139,228,40
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Children looked after at 31 March each year,57139,421,74
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Children starting to be looked after each year,57139,183,32
