time_period,time_identifier,geographic_level,country_code,country_name,age_group,CLA_group,measure,characteristic,number,percentage
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,600,5
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,1260,4
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,420,4
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,450,4
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,380,3
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,0,0
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,20,k
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,90,k
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,30,k
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,30,k
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,30,k
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,c,c
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,40,k
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,130,k
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,40,k
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,40,k
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,50,k
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time in training or employment,z,z
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time in training or employment,z,z
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time in training or employment,z,z
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time in training or employment,z,z
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time in training or employment,z,z
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time in training or employment,z,z
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),10,2
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),640,5
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),3110,9
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),930,8
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),1120,10
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),1060,9
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total activity of care leavers,510,100
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total activity of care leavers,12910,100
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total activity of care leavers,34700,100
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total activity of care leavers,11890,100
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total activity of care leavers,11570,100
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total activity of care leavers,11240,100
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in apprenticeship,10,2
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in apprenticeship,270,2
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in apprenticeship,690,2
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in apprenticeship,250,2
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in apprenticeship,230,2
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in apprenticeship,200,2
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in education other than higher education,180,35
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in education other than higher education,6190,48
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in education other than higher education,7350,21
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in education other than higher education,3610,30
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in education other than higher education,2210,19
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in education other than higher education,1530,14
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in training or employment,z,z
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in training or employment,z,z
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in training or employment,z,z
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in training or employment,z,z
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in training or employment,z,z
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in training or employment,z,z
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),40,8
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),1700,13
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),9220,27
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),2580,22
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),3200,28
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),3430,31
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total information not known,170,34
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total information not known,630,5
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total information not known,2200,6
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total information not known,560,5
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total information not known,630,5
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total information not known,1000,9
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",100,21
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",3700,29
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",13080,38
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4210,35
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4550,39
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4320,38
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,40,7
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,160,1
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,730,2
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,140,1
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,210,2
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,390,3
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,c,c
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,30,k
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,190,1
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,70,1
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,50,k
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,70,1
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Gender,Female,220,42
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Gender,Female,4540,35
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Gender,Female,12570,36
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Gender,Female,4350,37
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Gender,Female,4190,36
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Gender,Female,4030,36
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Gender,Male,290,58
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Gender,Male,8360,65
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Gender,Male,22130,64
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Gender,Male,7540,63
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Gender,Male,7380,64
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Gender,Male,7210,64
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,Gender,Total gender,510,100
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,Gender,Total gender,12910,100
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Gender,Total gender,34700,100
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,Gender,Total gender,11890,100
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,Gender,Total gender,11570,100
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,Gender,Total gender,11240,100
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,330,64
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,12220,95
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,In touch with care leaver,32110,93
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,11240,95
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,10800,93
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,10070,90
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,130,26
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,470,4
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Not in touch with care leaver,1520,4
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,400,3
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,470,4
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,650,6
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Total in touch,510,100
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Total in touch,12910,100
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Total in touch,34700,100
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Total in touch,11890,100
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Total in touch,11570,100
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Total in touch,11240,100
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,40,8
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,170,1
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,760,2
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,150,1
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,210,2
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,400,4
2023,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,10,1
2023,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,50,k
2023,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,310,1
2023,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,100,1
2023,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,90,1
2023,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,120,1
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,150,33
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,5250,44
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,6500,19
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,3400,29
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,1970,18
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,1130,11
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,10,2
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,390,3
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,2110,6
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,630,5
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,710,6
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,770,7
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,c,c
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,200,2
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,490,1
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,190,2
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,170,2
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,130,1
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time in training or employment,z,z
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time in training or employment,z,z
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time in training or employment,z,z
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time in training or employment,z,z
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time in training or employment,z,z
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time in training or employment,z,z
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),40,8
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),970,8
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),5480,16
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),1490,13
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),1880,17
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),2100,20
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,10,3
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,430,4
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,2230,7
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,670,6
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,750,7
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,800,8
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,LA not in touch,100,21
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,LA not in touch,490,4
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,LA not in touch,1490,4
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,LA not in touch,390,3
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,LA not in touch,450,4
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,LA not in touch,640,6
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Owing to illness or disability,c,c
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Owing to illness or disability,370,3
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Owing to illness or disability,2370,7
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Owing to illness or disability,640,6
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Owing to illness or disability,800,7
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Owing to illness or disability,920,9
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Owing to other reasons,80,17
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Owing to other reasons,2690,23
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Owing to other reasons,8580,26
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Owing to other reasons,2960,25
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Owing to other reasons,2990,27
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Owing to other reasons,2630,25
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,10,2
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,250,2
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,1700,5
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,410,4
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,580,5
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,710,7
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,20,4
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,540,5
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,1170,3
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,430,4
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,450,4
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,280,3
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,c,c
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,40,k
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,120,k
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,40,k
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,40,k
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,30,k
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,0,0
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,30,k
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,60,k
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,20,k
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,20,k
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,20,k
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time in training or employment,z,z
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time in training or employment,z,z
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time in training or employment,z,z
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time in training or employment,z,z
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time in training or employment,z,z
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time in training or employment,z,z
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),10,3
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),550,5
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),2680,8
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),810,7
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),930,8
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),940,9
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total activity of care leavers,470,100
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total activity of care leavers,11880,100
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total activity of care leavers,33570,100
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total activity of care leavers,11620,100
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total activity of care leavers,11240,100
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total activity of care leavers,10710,100
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in apprenticeship,c,c
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in apprenticeship,230,2
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in apprenticeship,550,2
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in apprenticeship,220,2
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in apprenticeship,190,2
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in apprenticeship,140,1
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in education other than higher education,170,36
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in education other than higher education,5800,49
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in education other than higher education,7670,23
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in education other than higher education,3830,33
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in education other than higher education,2420,22
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in education other than higher education,1410,13
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in training or employment,z,z
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in training or employment,z,z
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in training or employment,z,z
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in training or employment,z,z
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in training or employment,z,z
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in training or employment,z,z
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),50,11
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),1530,13
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),8160,24
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),2310,20
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),2810,25
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),3040,28
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total information not known,140,30
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total information not known,590,5
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total information not known,2320,7
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total information not known,580,5
