time_period,time_identifier,geographic_level,country_code,country_name,care_leaver_age,cla_group,measure,accommodation_type,number,percentage
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Residence not known,c,c
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",30,6
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Supported lodgings,c,c
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total care leavers,470,100
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total information not known,140,30
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With former foster carers,0,0
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With parents or relatives,230,50
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,40,8
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,c,c
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Community home,520,4
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Deported,0,0
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,50,k
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Foyers,400,3
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,In custody,230,2
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Independent living,1140,10
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,480,4
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,40,k
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,60,1
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Other accommodation,310,3
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Residence not known,50,k
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",3810,32
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Supported lodgings,880,7
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Total care leavers,11880,100
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Total information not known,580,5
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,With former foster carers,2400,20
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1400,12
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,80,1
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,20,k
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,50,k
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Community home,1140,3
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Deported,10,k
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,240,1
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Foyers,700,2
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Gone abroad,20,k
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,In custody,1070,3
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Independent living,12210,36
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,1410,4
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,290,1
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,480,1
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Other accommodation,1010,3
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Residence not known,230,1
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",6110,18
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,1460,4
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Total care leavers,33570,100
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Total information not known,2190,7
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,With former foster carers,2880,9
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,3460,10
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,540,2
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,250,1
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Community home,410,4
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,80,1
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Foyers,310,3
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,In custody,340,3
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Independent living,3010,26
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,370,3
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,90,1
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,140,1
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Other accommodation,370,3
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Residence not known,70,1
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",2810,24
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Supported lodgings,670,6
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total care leavers,11620,100
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total information not known,550,5
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With former foster carers,1380,12
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1360,12
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,130,1
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,50,k
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Community home,360,3
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Deported,0,0
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,80,1
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Foyers,230,2
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,In custody,380,3
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Independent living,4310,38
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,420,4
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,100,1
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,160,1
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Other accommodation,330,3
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Residence not known,80,1
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",2050,18
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Supported lodgings,490,4
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total care leavers,11240,100
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total information not known,640,6
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With former foster carers,930,8
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1080,10
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,140,1
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,80,1
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Community home,370,3
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,80,1
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Foyers,170,2
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,In custody,350,3
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Independent living,4890,46
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,610,6
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,100,1
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,190,2
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Other accommodation,310,3
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Residence not known,80,1
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",1250,12
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,310,3
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total care leavers,10710,100
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total information not known,1010,9
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With former foster carers,570,5
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1020,9
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,270,3
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,130,1
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,0,0
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Community home,10,1
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Deported,0,0
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,c,c
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Foyers,c,c
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Gone Abroad,0,0
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,In custody,30,5
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Independent living,20,4
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,90,19
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,c,c
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,10,1
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Other accommodation,20,5
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Residence not known,c,c
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",30,7
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Supported lodgings,10,2
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total care leavers,480,100
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total information not known,120,24
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With former foster carers,c,c
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With parents or relatives,230,48
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,20,5
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,c,c
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,10,k
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Community home,480,4
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,40,k
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Foyers,320,3
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Gone abroad,c,c
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,In custody,280,2
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Independent living,1250,11
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,420,4
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,50,k
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,120,1
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Other accommodation,290,2
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Residence not known,30,k
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",3740,32
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Supported lodgings,790,7
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Total care leavers,11570,100
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Total information not known,510,4
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,With former foster carers,2270,20
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1400,12
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,70,1
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,20,k
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,50,k
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Community home,1170,4
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Deported,10,k
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,230,1
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Foyers,740,2
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Gone abroad,50,k
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,In custody,1030,3
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Independent living,11540,36
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,1360,4
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,260,1
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,510,2
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Other accommodation,1070,3
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Residence not known,230,1
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",5650,17
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,1440,4
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Total care leavers,32490,100
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Total information not known,2210,7
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,With former foster carers,2730,8
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,3560,11
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,590,2
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,260,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Community home,400,4
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,80,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Foyers,340,3
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Gone abroad,c,c
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,In custody,350,3
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Independent living,2870,25
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,340,3
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,80,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,170,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Other accommodation,360,3
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Residence not known,60,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",2730,24
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Supported lodgings,680,6
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total care leavers,11280,100
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total information not known,510,5
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With former foster carers,1330,12
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1300,12
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,110,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,60,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,10,k
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Community home,360,3
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Deported,10,k
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,70,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Foyers,240,2
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,In custody,380,4
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Independent living,3980,37
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,430,4
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,90,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,170,2
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Other accommodation,360,3
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Residence not known,80,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",1760,16
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Supported lodgings,470,4
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total care leavers,10750,100
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total information not known,680,6
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With former foster carers,860,8
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1220,11
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,180,2
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,80,1
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Community home,410,4
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,70,1
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Foyers,170,2
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Gone abroad,30,k
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,In custody,310,3
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Independent living,4690,45
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,600,6
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,90,1
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,180,2
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Other accommodation,360,3
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Residence not known,90,1
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",1170,11
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,290,3
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total care leavers,10460,100
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total information not known,1020,10
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With former foster carers,540,5
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1040,10
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,300,3
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,120,1
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,0,0
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Community home,10,2
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Deported,0,0
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,0,0
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Foyers,c,c
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Gone Abroad,c,c
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,In custody,50,9
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Independent living,20,4
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,80,17
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,c,c
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,c,c
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Other accommodation,20,4
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Residence not known,c,c
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",30,7
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Supported lodgings,10,3
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total care leavers,480,100
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total information not known,110,24
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With former foster carers,c,c
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With parents or relatives,210,45
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,20,5
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,10,2
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,10,k
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Community home,440,4
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,40,k
