time_period,time_identifier,geographic_level,country_code,country_name,age_group,cla_group,characteristic,activity_type,number,percentage
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total Mixed or Multiple ethnic groups,Information not known,20,33
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total Mixed or Multiple ethnic groups,"Not in education, employment or training",10,15
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total Mixed or Multiple ethnic groups,Total care leavers,50,100
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total Mixed or Multiple ethnic groups,Education other than higher education,190,22
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total Mixed or Multiple ethnic groups,Higher education i.e. studies beyond A level,60,6
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total Mixed or Multiple ethnic groups,In an apprenticeship,20,2
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total Mixed or Multiple ethnic groups,In training or employment,z,z
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total Mixed or Multiple ethnic groups,In training or employment (excl. apprenticeship),210,24
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total Mixed or Multiple ethnic groups,Information not known,30,4
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total Mixed or Multiple ethnic groups,"Not in education, employment or training",370,42
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total Mixed or Multiple ethnic groups,Total care leavers,890,100
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total Mixed or Multiple ethnic groups,Education other than higher education,80,9
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total Mixed or Multiple ethnic groups,Higher education i.e. studies beyond A level,80,9
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total Mixed or Multiple ethnic groups,In an apprenticeship,20,2
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total Mixed or Multiple ethnic groups,In training or employment,z,z
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total Mixed or Multiple ethnic groups,In training or employment (excl. apprenticeship),250,29
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total Mixed or Multiple ethnic groups,Information not known,70,9
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total Mixed or Multiple ethnic groups,"Not in education, employment or training",360,43
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total Mixed or Multiple ethnic groups,Total care leavers,850,100
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total Mixed or Multiple ethnic groups,Education other than higher education,410,40
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total Mixed or Multiple ethnic groups,Higher education i.e. studies beyond A level,30,3
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total Mixed or Multiple ethnic groups,In an apprenticeship,20,2
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total Mixed or Multiple ethnic groups,In training or employment,z,z
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total Mixed or Multiple ethnic groups,In training or employment (excl. apprenticeship),150,15
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total Mixed or Multiple ethnic groups,Information not known,50,5
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total Mixed or Multiple ethnic groups,"Not in education, employment or training",350,35
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total Mixed or Multiple ethnic groups,Total care leavers,1010,100
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total other ethnic group,Education other than higher education,1240,70
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total other ethnic group,Higher education i.e. studies beyond A level,40,2
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total other ethnic group,In an apprenticeship,10,1
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total other ethnic group,In training or employment,z,z
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total other ethnic group,In training or employment (excl. apprenticeship),120,7
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total other ethnic group,Information not known,90,5
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total other ethnic group,"Not in education, employment or training",280,16
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total other ethnic group,Total care leavers,1770,100
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total other ethnic group,Education other than higher education,240,20
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total other ethnic group,Higher education i.e. studies beyond A level,50,5
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total other ethnic group,In an apprenticeship,20,1
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total other ethnic group,In training or employment,z,z
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total other ethnic group,In training or employment (excl. apprenticeship),450,38
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total other ethnic group,Information not known,130,10
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total other ethnic group,"Not in education, employment or training",320,27
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total other ethnic group,Total care leavers,1200,100
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total other ethnic group,Education other than higher education,620,50
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total other ethnic group,Higher education i.e. studies beyond A level,40,3
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total other ethnic group,In an apprenticeship,10,1
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total other ethnic group,In training or employment,z,z
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total other ethnic group,In training or employment (excl. apprenticeship),230,18
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total other ethnic group,Information not known,60,5
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total other ethnic group,"Not in education, employment or training",300,24
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total other ethnic group,Total care leavers,1250,100
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total other ethnic group,Education other than higher education,10,22
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total other ethnic group,Higher education i.e. studies beyond A level,c,c
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total other ethnic group,In an apprenticeship,c,c
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total other ethnic group,In training or employment,z,z
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total other ethnic group,In training or employment (excl. apprenticeship),0,0
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total other ethnic group,Information not known,20,62
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total other ethnic group,"Not in education, employment or training",c,c
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total other ethnic group,Total care leavers,40,100
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total other ethnic group,Education other than higher education,1230,33
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total other ethnic group,Higher education i.e. studies beyond A level,140,4
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total other ethnic group,In an apprenticeship,40,1
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total other ethnic group,In training or employment,z,z
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total other ethnic group,In training or employment (excl. apprenticeship),1090,29
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total other ethnic group,Information not known,260,7
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total other ethnic group,"Not in education, employment or training",960,26
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total other ethnic group,Total care leavers,3720,100
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total other ethnic group,Education other than higher education,370,29
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total other ethnic group,Higher education i.e. studies beyond A level,50,4
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total other ethnic group,In an apprenticeship,20,1
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total other ethnic group,In training or employment,z,z
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total other ethnic group,In training or employment (excl. apprenticeship),410,32
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total other ethnic group,Information not known,80,6
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total other ethnic group,"Not in education, employment or training",350,27
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total other ethnic group,Total care leavers,1270,100
2023,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Total placement,Education other than higher education,2210,19
2023,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Total placement,Higher education i.e. studies beyond A level,750,6
2023,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Total placement,In an apprenticeship,230,2
2023,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Total placement,In training or employment,z,z
2023,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Total placement,In training or employment (excl. apprenticeship),3190,28
2023,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Total placement,Information not known,640,6
2023,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Total placement,"Not in education, employment or training",4540,39
2023,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Total placement,Total care leavers,11560,100
2023,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Total placement,Education other than higher education,7350,21
2023,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Total placement,Higher education i.e. studies beyond A level,2170,6
2023,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Total placement,In an apprenticeship,680,2
2023,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Total placement,In training or employment,z,z
2023,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Total placement,In training or employment (excl. apprenticeship),9190,27
2023,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Total placement,Information not known,2210,6
2023,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Total placement,"Not in education, employment or training",13060,38
2023,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Total placement,Total care leavers,34650,100
2023,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Total placement,Education other than higher education,180,35
2023,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Total placement,Higher education i.e. studies beyond A level,10,1
2023,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Total placement,In an apprenticeship,10,2
2023,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Total placement,In training or employment,z,z
2023,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Total placement,In training or employment (excl. apprenticeship),40,8
2023,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Total placement,Information not known,170,34
2023,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Total placement,"Not in education, employment or training",100,20
2023,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Total placement,Total care leavers,510,100
2023,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Total placement,Education other than higher education,3600,30
2023,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Total placement,Higher education i.e. studies beyond A level,670,6
2023,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Total placement,In an apprenticeship,250,2
2023,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Total placement,In training or employment,z,z
2023,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Total placement,In training or employment (excl. apprenticeship),2580,22
2023,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Total placement,Information not known,570,5
2023,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Total placement,"Not in education, employment or training",4200,35
2023,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Total placement,Total care leavers,11870,100
2023,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Total placement,Education other than higher education,1530,14
2023,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Total placement,Higher education i.e. studies beyond A level,750,7
2023,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Total placement,In an apprenticeship,200,2
2023,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Total placement,In training or employment,z,z
2023,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Total placement,In training or employment (excl. apprenticeship),3420,30
2023,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Total placement,Information not known,1000,9
2023,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Total placement,"Not in education, employment or training",4320,38
2023,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Total placement,Total care leavers,11220,100
2023,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Total placement,Education other than higher education,6170,48
2023,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Total placement,Higher education i.e. studies beyond A level,410,3
2023,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Total placement,In an apprenticeship,270,2
2023,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Total placement,In training or employment,z,z
2023,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Total placement,In training or employment (excl. apprenticeship),1700,13
2023,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Total placement,Information not known,640,5
2023,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Total placement,"Not in education, employment or training",3690,29
2023,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Total placement,Total care leavers,12890,100
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,Education other than higher education,40,66
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,Higher education i.e. studies beyond A level,c,c
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,In an apprenticeship,c,c
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,In training or employment,z,z
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,In training or employment (excl. apprenticeship),c,c
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,Information not known,10,10
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,"Not in education, employment or training",10,13
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,Total care leavers,70,100
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total refused or information not yet available,Education other than higher education,10,27
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total refused or information not yet available,Higher education i.e. studies beyond A level,c,c
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total refused or information not yet available,In an apprenticeship,0,0
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total refused or information not yet available,In training or employment,z,z
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total refused or information not yet available,In training or employment (excl. apprenticeship),10,32
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total refused or information not yet available,Information not known,c,c
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total refused or information not yet available,"Not in education, employment or training",c,c
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total refused or information not yet available,Total care leavers,20,100
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total refused or information not yet available,Education other than higher education,20,59
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total refused or information not yet available,Higher education i.e. studies beyond A level,0,0
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total refused or information not yet available,In an apprenticeship,0,0
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total refused or information not yet available,In training or employment,z,z
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total refused or information not yet available,In training or employment (excl. apprenticeship),c,c
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total refused or information not yet available,Information not known,c,c
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total refused or information not yet available,"Not in education, employment or training",10,27
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total refused or information not yet available,Total care leavers,40,100
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total refused or information not yet available,Education other than higher education,c,c
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total refused or information not yet available,Higher education i.e. studies beyond A level,0,0
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total refused or information not yet available,In an apprenticeship,0,0
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total refused or information not yet available,In training or employment,z,z
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total refused or information not yet available,In training or employment (excl. apprenticeship),0,0
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total refused or information not yet available,Information not known,0,0
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total refused or information not yet available,"Not in education, employment or training",c,c
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total refused or information not yet available,Total care leavers,c,c
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,Education other than higher education,30,42
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,Higher education i.e. studies beyond A level,c,c
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,In an apprenticeship,0,0
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,In training or employment,z,z
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,In training or employment (excl. apprenticeship),10,14
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,Information not known,10,15
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,"Not in education, employment or training",20,28
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,Total care leavers,80,100
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,Education other than higher education,10,27
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,Higher education i.e. studies beyond A level,0,0
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,In an apprenticeship,0,0
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,In training or employment,z,z
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,In training or employment (excl. apprenticeship),c,c
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,Information not known,10,27
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,"Not in education, employment or training",10,36
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,Total care leavers,20,100
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,Education other than higher education,790,12
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,Higher education i.e. studies beyond A level,390,6
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,In an apprenticeship,150,2
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,In training or employment,z,z
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,In training or employment (excl. apprenticeship),1830,28
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,Information not known,360,6
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,"Not in education, employment or training",2990,46
2023,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,Total care leavers,6500,100
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,Education other than higher education,2720,14
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,Higher education i.e. studies beyond A level,1150,6
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,In an apprenticeship,460,2
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,In training or employment,z,z
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,In training or employment (excl. apprenticeship),5350,27
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,Information not known,1260,6
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,"Not in education, employment or training",8790,45
2023,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,Total care leavers,19730,100
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,Education other than higher education,120,35
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,Higher education i.e. studies beyond A level,0,0
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,In an apprenticeship,10,2
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,In training or employment,z,z
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,In training or employment (excl. apprenticeship),40,11
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,Information not known,100,30
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,"Not in education, employment or training",80,23
2023,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,Total care leavers,340,100
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,Education other than higher education,1420,21
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,Higher education i.e. studies beyond A level,380,5
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,In an apprenticeship,190,3
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,In training or employment,z,z
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,In training or employment (excl. apprenticeship),1650,24
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,Information not known,320,5
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,"Not in education, employment or training",2930,43
2023,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,Total care leavers,6880,100
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,Education other than higher education,520,8
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,Higher education i.e. studies beyond A level,380,6
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,In an apprenticeship,120,2
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,In training or employment,z,z
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,In training or employment (excl. apprenticeship),1880,30
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,Information not known,580,9
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,"Not in education, employment or training",2870,45
2023,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,Total care leavers,6350,100
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,Education other than higher education,2460,35
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,Higher education i.e. studies beyond A level,220,3
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,In an apprenticeship,220,3
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,In training or employment,z,z
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,In training or employment (excl. apprenticeship),1180,17
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,Information not known,350,5
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,"Not in education, employment or training",2560,37
2023,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,Total care leavers,6980,100
2022,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,Education other than higher education,590,15
2022,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,Higher education i.e. studies beyond A level,530,13
2022,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,In an apprenticeship,80,2
2022,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,In training or employment,z,z
2022,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,In training or employment (excl. apprenticeship),1320,33
2022,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,Information not known,360,9
2022,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,"Not in education, employment or training",1100,28
2022,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,Total care leavers,3980,100
2022,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,Education other than higher education,70,39
2022,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,Higher education i.e. studies beyond A level,10,4
2022,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,In an apprenticeship,c,c
2022,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,In training or employment,z,z
2022,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,Education other than higher education,1430,37
2022,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,Higher education i.e. studies beyond A level,460,12
2022,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,In an apprenticeship,120,3
2022,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,In training or employment,z,z
2022,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,In training or employment (excl. apprenticeship),870,23
2022,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,Information not known,160,4
2022,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,"Not in education, employment or training",800,21
2022,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,Total care leavers,3850,100
2022,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,In training or employment (excl. apprenticeship),10,7
2022,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,Information not known,70,37
2022,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,"Not in education, employment or training",20,12
2022,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,Total care leavers,180,100
2022,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,Education other than higher education,880,23
2022,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,Higher education i.e. studies beyond A level,500,13
2022,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,In an apprenticeship,110,3
2022,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,In training or employment,z,z
2022,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,In training or employment (excl. apprenticeship),1120,29
2022,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,Information not known,230,6
2022,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,"Not in education, employment or training",990,26
2022,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,Total care leavers,3830,100
2022,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,Education other than higher education,2440,61
2022,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,Higher education i.e. studies beyond A level,230,6
2022,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,In an apprenticeship,110,3
2022,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,In training or employment,z,z
2022,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,In training or employment (excl. apprenticeship),500,13
2022,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,Information not known,210,5
2022,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,"Not in education, employment or training",480,12
2022,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,Total care leavers,3970,100
2022,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,Education other than higher education,2910,25
2022,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,Higher education i.e. studies beyond A level,1500,13
2022,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,In an apprenticeship,310,3
2022,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,In training or employment,z,z
2022,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,In training or employment (excl. apprenticeship),3310,28
