time_period,time_identifier,geographic_level,country_code,country_name,cla_group,population_group,characteristic,placement_stability,number,percentage
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,Total children,2190,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,With 1 placement during the year,1540,71
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,With 2 placements during the year,420,19
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,With 3 or more placements during the year,220,10
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2b. White and Black African,Total children,710,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2b. White and Black African,With 1 placement during the year,510,72
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2b. White and Black African,With 2 placements during the year,140,20
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2b. White and Black African,With 3 or more placements during the year,60,8
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2c. White and Asian,Total children,1340,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2c. White and Asian,With 1 placement during the year,990,74
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2c. White and Asian,With 2 placements during the year,250,18
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2c. White and Asian,With 3 or more placements during the year,110,8
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2d. Any other Mixed background,Total children,2100,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2d. Any other Mixed background,With 1 placement during the year,1450,69
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2d. Any other Mixed background,With 2 placements during the year,430,20
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2d. Any other Mixed background,With 3 or more placements during the year,230,11
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,Total children,2170,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,With 1 placement during the year,1590,73
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,With 2 placements during the year,450,21
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,With 3 or more placements during the year,140,7
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3a. Indian,Total children,210,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3a. Indian,With 1 placement during the year,160,77
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3a. Indian,With 2 placements during the year,30,15
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3a. Indian,With 3 or more placements during the year,20,9
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3b. Pakistani,Total children,700,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3b. Pakistani,With 1 placement during the year,510,73
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3b. Pakistani,With 2 placements during the year,140,21
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3b. Pakistani,With 3 or more placements during the year,50,6
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3c. Bangladeshi,Total children,300,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3c. Bangladeshi,With 1 placement during the year,210,71
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3c. Bangladeshi,With 2 placements during the year,70,23
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3c. Bangladeshi,With 3 or more placements during the year,20,6
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3d. Chinese,Total children,70,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3d. Chinese,With 1 placement during the year,60,85
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3d. Chinese,With 2 placements during the year,10,12
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3d. Chinese,With 3 or more placements during the year,c,c
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3e. Any other Asian background,Total children,900,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3e. Any other Asian background,With 1 placement during the year,640,72
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3e. Any other Asian background,With 2 placements during the year,190,22
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3e. Any other Asian background,With 3 or more placements during the year,60,7
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",Total children,3450,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 1 placement during the year,2390,69
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 2 placements during the year,700,20
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 3 or more placements during the year,370,11
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4a. Caribbean,Total children,950,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4a. Caribbean,With 1 placement during the year,640,68
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4a. Caribbean,With 2 placements during the year,190,20
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4a. Caribbean,With 3 or more placements during the year,120,12
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4b. African,Total children,1670,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4b. African,With 1 placement during the year,1180,70
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4b. African,With 2 placements during the year,330,20
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4b. African,With 3 or more placements during the year,170,10
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4c. Any other Black background,Total children,830,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4c. Any other Black background,With 1 placement during the year,570,69
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4c. Any other Black background,With 2 placements during the year,180,21
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4c. Any other Black background,With 3 or more placements during the year,80,10
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,5. Total other ethnic group,Total children,1270,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 1 placement during the year,900,71
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 2 placements during the year,260,21
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 3 or more placements during the year,110,8
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,Total children,110,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 1 placement during the year,60,59
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 2 placements during the year,40,34
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 3 or more placements during the year,10,6
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6a. Refused,Total children,20,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6a. Refused,With 1 placement during the year,10,53
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6a. Refused,With 2 placements during the year,10,47
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6a. Refused,With 3 or more placements during the year,0,0
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6b. Information not yet obtained,Total children,90,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 1 placement during the year,50,61
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 2 placements during the year,30,31
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 3 or more placements during the year,10,8
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,Total children,Total children,58250,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,Total children,With 1 placement during the year,41690,72
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,Total children,With 2 placements during the year,11300,19
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,Total children,With 3 or more placements during the year,5260,9
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Care orders,Total children,50760,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Care orders,With 1 placement during the year,37210,73
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Care orders,With 2 placements during the year,9160,18
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Care orders,With 3 or more placements during the year,4390,9
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Detained for child protection,Total children,40,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Detained for child protection,With 1 placement during the year,10,30
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Detained for child protection,With 2 placements during the year,10,35
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Detained for child protection,With 3 or more placements during the year,10,35
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Placement order granted,Total children,2150,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Placement order granted,With 1 placement during the year,1140,53
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Placement order granted,With 2 placements during the year,890,41
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Placement order granted,With 3 or more placements during the year,120,6
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Total children,Total children,58250,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Total children,With 1 placement during the year,41690,72
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Total children,With 2 placements during the year,11300,19
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Total children,With 3 or more placements during the year,5260,9
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,Total children,5270,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 1 placement during the year,3310,63
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 2 placements during the year,1230,23
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 3 or more placements during the year,730,14
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Youth justice legal statuses,Total children,30,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 1 placement during the year,10,35
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 2 placements during the year,10,42
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 3 or more placements during the year,10,23
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Foster placements,Total children,46090,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Foster placements,With 1 placement during the year,34200,74
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Foster placements,With 2 placements during the year,8510,18
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Foster placements,With 3 or more placements during the year,3380,7
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other placement,Total children,260,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other placement,With 1 placement during the year,100,40
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other placement,With 2 placements during the year,90,34
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other placement,With 3 or more placements during the year,70,26
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other residential settings,Total children,510,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other residential settings,With 1 placement during the year,170,34
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other residential settings,With 2 placements during the year,180,35
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other residential settings,With 3 or more placements during the year,150,30
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,Total children,370,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,With 1 placement during the year,330,89
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,With 2 placements during the year,30,7
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,With 3 or more placements during the year,10,4
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed in the community,Total children,380,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed in the community,With 1 placement during the year,190,51
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed in the community,With 2 placements during the year,120,31
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed in the community,With 3 or more placements during the year,70,18
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,Total children,3350,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 1 placement during the year,2480,74
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 2 placements during the year,570,17
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 3 or more placements during the year,310,9
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,Total children,70,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,With 1 placement during the year,60,83
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,With 2 placements during the year,10,14
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,With 3 or more placements during the year,c,c
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,"Secure units, children's homes and semi-independent living accommodation",Total children,7230,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,"Secure units, children's homes and semi-independent living accommodation",With 1 placement during the year,4160,57
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,"Secure units, children's homes and semi-independent living accommodation",With 2 placements during the year,1800,25
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,"Secure units, children's homes and semi-independent living accommodation",With 3 or more placements during the year,1270,18
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,Total children,58250,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,With 1 placement during the year,41690,72
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,With 2 placements during the year,11300,19
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,With 3 or more placements during the year,5260,9
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,Total children,26090,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,With 1 placement during the year,18280,70
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,With 2 placements during the year,5270,20
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,With 3 or more placements during the year,2550,10
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Male,Total children,32150,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Male,With 1 placement during the year,23410,73
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Male,With 2 placements during the year,6030,19
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Male,With 3 or more placements during the year,2720,8
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Total children,Total children,58250,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Total children,With 1 placement during the year,41690,72
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Total children,With 2 placements during the year,11300,19
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Total children,With 3 or more placements during the year,5260,9
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,Total children,56700,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 1 placement during the year,40620,72
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 2 placements during the year,10940,19
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 3 or more placements during the year,5140,9
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,Total children,58250,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 1 placement during the year,41690,72
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 2 placements during the year,11300,19
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 3 or more placements during the year,5260,9
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,Total children,1550,100
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 1 placement during the year,1060,69
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 2 placements during the year,360,23
2022,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 3 or more placements during the year,130,8
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,1 to 4 years,Total children,7390,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,1 to 4 years,With 1 placement during the previous 2 years,2480,34
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,1 to 4 years,With 2 placements during the previous 2 years,2860,39
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,1 to 4 years,With 3 or more placements during the previous 2 years,2050,28
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,10 to 15 years,Total children,26110,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,10 to 15 years,With 1 placement during the previous 2 years,16550,63
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,10 to 15 years,With 2 placements during the previous 2 years,5050,19
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,10 to 15 years,With 3 or more placements during the previous 2 years,4510,17
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,16 years and over,Total children,14290,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,16 years and over,With 1 placement during the previous 2 years,7130,50
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,16 years and over,With 2 placements during the previous 2 years,3240,23
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,16 years and over,With 3 or more placements during the previous 2 years,3930,27
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,5 to 9 years,Total children,11220,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,5 to 9 years,With 1 placement during the previous 2 years,6420,57
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,5 to 9 years,With 2 placements during the previous 2 years,2970,26
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,5 to 9 years,With 3 or more placements during the previous 2 years,1840,16
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,Total children,Total children,59010,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,Total children,With 1 placement during the previous 2 years,32570,55
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,Total children,With 2 placements during the previous 2 years,14120,24
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,Total children,With 3 or more placements during the previous 2 years,12330,21
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1. Total White,Total children,45470,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1. Total White,With 1 placement during the previous 2 years,25260,56
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1. Total White,With 2 placements during the previous 2 years,10790,24
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1. Total White,With 3 or more placements during the previous 2 years,9420,21
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1a. White British,Total children,42760,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1a. White British,With 1 placement during the previous 2 years,23800,56
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1a. White British,With 2 placements during the previous 2 years,10120,24
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1a. White British,With 3 or more placements during the previous 2 years,8840,21
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1b. White Irish,Total children,140,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1b. White Irish,With 1 placement during the previous 2 years,70,53
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1b. White Irish,With 2 placements during the previous 2 years,30,24
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1b. White Irish,With 3 or more placements during the previous 2 years,30,23
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1c. Traveller of Irish Heritage,Total children,130,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 1 placement during the previous 2 years,60,44
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 2 placements during the previous 2 years,40,31
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 3 or more placements during the previous 2 years,30,25
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1d. Gypsy Roma,Total children,460,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1d. Gypsy Roma,With 1 placement during the previous 2 years,270,59
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1d. Gypsy Roma,With 2 placements during the previous 2 years,90,19
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1d. Gypsy Roma,With 3 or more placements during the previous 2 years,100,22
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1e. Any other White background,Total children,1980,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1e. Any other White background,With 1 placement during the previous 2 years,1060,54
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1e. Any other White background,With 2 placements during the previous 2 years,500,25
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1e. Any other White background,With 3 or more placements during the previous 2 years,420,21
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,6460,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 1 placement during the previous 2 years,3520,55
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 2 placements during the previous 2 years,1520,23
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 3 or more placements during the previous 2 years,1420,22
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2a. White and Black Caribbean,Total children,2220,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2a. White and Black Caribbean,With 1 placement during the previous 2 years,1220,55
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2a. White and Black Caribbean,With 2 placements during the previous 2 years,520,23
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2a. White and Black Caribbean,With 3 or more placements during the previous 2 years,480,22
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2b. White and Black African,Total children,730,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2b. White and Black African,With 1 placement during the previous 2 years,410,56
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2b. White and Black African,With 2 placements during the previous 2 years,150,21
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2b. White and Black African,With 3 or more placements during the previous 2 years,170,23
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2c. White and Asian,Total children,1360,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2c. White and Asian,With 1 placement during the previous 2 years,770,57
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2c. White and Asian,With 2 placements during the previous 2 years,330,24
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2c. White and Asian,With 3 or more placements during the previous 2 years,260,19
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2d. Any other Mixed background,Total children,2150,100
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2d. Any other Mixed background,With 1 placement during the previous 2 years,1120,52
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2d. Any other Mixed background,With 2 placements during the previous 2 years,510,24
2022,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2d. Any other Mixed background,With 3 or more placements during the previous 2 years,520,24
