time_period,time_identifier,geographic_level,country_code,country_name,missing_status,characteristic,number
2019,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 21 and 30 days,50
2019,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 3 and 7 days,1230
2019,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Between 8 and 10 days,160
2019,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Less than 1 day,4120
2019,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,More than 30 days,110
2019,Reporting year,National,E92000001,England,Durations of away from placement without authorisation periods,Total incidents,13650
2019,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Away from placement without authorisation inside council boundary,6250
2019,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Away from placement without authorisation outside council boundary,7410
2019,Reporting year,National,E92000001,England,Placement locations from which children were away from placement without authorisation,Total incidents,13650
2019,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Foster placements,2500
2019,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Living independently,3470
2019,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Other placements,260
2019,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Placed with parents,70
2019,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,"Secure units, children's homes and semi-independent living accommodation",7360
2019,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Total incidents,13650
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation,All children looked after during the year,106640
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation from placement,Children away from placement without authorisation more than once during the year,1900
2019,Reporting year,National,E92000001,England,Away from placement without authorisation incidents,Total number of away from placement without authorisation incidents during the year,13650
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average number of incidents per looked after child who was away from placement without authorisation,3.8
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation,Children away from placement without authorisation on 31 March,40
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average (mean) number of days per away from placement without authorisation incident,2.2
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation,Percentage of children looked after during the year who were away from placement without authorisation,3
2019,Reporting year,National,E92000001,England,Placements from which children were away from placement without authorisation,Placed for adoption,0
2019,Reporting year,National,E92000001,England,Children away from placement without authorisation,Average (median) number of days per away from placement without authorisation incident,1
