time_period,time_identifier,geographic_level,country_code,country_name,care_leaver_age,cla_group,measure,accommodation_type,number,percentage
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Residence not known,c,c
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",30,7
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Supported lodgings,10,2
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total care leavers,480,100
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total information not known,120,24
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With former foster carers,c,c
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With parents or relatives,230,48
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,20,5
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,c,c
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,10,k
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Community home,480,4
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,40,k
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Foyers,320,3
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Gone abroad,c,c
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,In custody,280,2
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Independent living,1250,11
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,420,4
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,50,k
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,120,1
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Other accommodation,290,2
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Residence not known,30,k
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",3740,32
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Supported lodgings,790,7
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Total care leavers,11580,100
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Total information not known,510,4
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,With former foster carers,2270,20
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1400,12
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,70,1
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,20,k
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,50,k
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Community home,1170,4
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Deported,10,k
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,230,1
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Foyers,740,2
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Gone abroad,50,k
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,In custody,1030,3
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Independent living,11540,36
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,1360,4
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,260,1
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,510,2
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Other accommodation,1070,3
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Residence not known,230,1
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",5650,17
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,1440,4
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Total care leavers,32490,100
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Total information not known,2210,7
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,With former foster carers,2730,8
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,3560,11
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,590,2
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,260,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Community home,400,4
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,80,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Foyers,340,3
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Gone abroad,c,c
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,In custody,350,3
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Independent living,2870,25
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,340,3
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,80,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,170,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Other accommodation,360,3
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Residence not known,60,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",2730,24
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Supported lodgings,680,6
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total care leavers,11280,100
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total information not known,510,5
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With former foster carers,1330,12
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1300,12
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,110,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,60,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,10,k
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Community home,360,3
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Deported,10,k
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,70,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Foyers,240,2
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,In custody,380,4
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Independent living,3980,37
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,430,4
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,90,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,170,2
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Other accommodation,360,3
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Residence not known,80,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",1750,16
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Supported lodgings,470,4
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total care leavers,10750,100
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total information not known,680,6
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With former foster carers,860,8
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1220,11
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,180,2
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,80,1
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Community home,410,4
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,70,1
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Foyers,170,2
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Gone abroad,30,k
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,In custody,310,3
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Independent living,4690,45
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,600,6
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,90,1
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,180,2
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Other accommodation,360,3
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Residence not known,90,1
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",1170,11
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,290,3
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total care leavers,10460,100
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total information not known,1020,10
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With former foster carers,540,5
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1040,10
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,300,3
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,120,1
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,0,0
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Community home,10,2
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Deported,0,0
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,0,0
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Foyers,c,c
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Gone Abroad,c,c
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,In custody,50,9
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Independent living,20,4
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,80,17
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,c,c
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,c,c
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Other accommodation,20,4
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Residence not known,c,c
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",30,7
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Supported lodgings,10,3
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total care leavers,480,100
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total information not known,110,24
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With former foster carers,c,c
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With parents or relatives,210,45
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,20,5
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,10,2
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,10,k
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Community home,440,4
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,40,k
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Foyers,390,3
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Gone abroad,c,c
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,In custody,290,3
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Independent living,1260,11
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,400,4
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,60,1
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,130,1
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Other accommodation,410,4
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Residence not known,50,k
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",3390,30
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Supported lodgings,830,7
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Total care leavers,11190,100
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Total information not known,520,5
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,With former foster carers,2140,19
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1240,11
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,80,1
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,40,k
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,50,k
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Community home,1160,4
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Deported,40,k
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,160,1
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Foyers,740,2
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Gone abroad,40,k
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,In custody,1060,3
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Independent living,10970,35
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,1770,6
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,310,1
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,470,1
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Other accommodation,1120,4
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Residence not known,300,1
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",4790,15
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,1380,4
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Total care leavers,31250,100
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Total information not known,2670,9
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,With former foster carers,2490,8
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,3510,11
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,560,2
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,340,1
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,10,k
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Community home,390,4
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Deported,10,k
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,60,1
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Foyers,330,3
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,In custody,370,3
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Independent living,2820,26
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,410,4
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,100,1
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,140,1
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Other accommodation,370,3
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Residence not known,70,1
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",2250,21
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Supported lodgings,640,6
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total care leavers,10750,100
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total information not known,610,6
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With former foster carers,1250,12
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1330,12
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,130,1
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,70,1
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Community home,410,4
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Deported,10,k
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,60,1
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Foyers,230,2
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,In custody,320,3
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Independent living,3830,37
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,570,5
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,80,1
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,150,1
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Other accommodation,400,4
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Residence not known,100,1
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",1570,15
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Supported lodgings,460,4
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total care leavers,10460,100
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total information not known,850,8
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With former foster carers,770,7
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1190,11
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,160,2
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,120,1
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Community home,370,4
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Deported,20,k
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,50,k
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Foyers,180,2
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Gone abroad,20,k
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,In custody,370,4
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Independent living,4320,43
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,790,8
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,130,1
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,180,2
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Other accommodation,350,4
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Residence not known,130,1
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",970,10
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,290,3
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total care leavers,10040,100
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total information not known,1200,12
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With former foster carers,470,5
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,990,10
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,270,3
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,140,1
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,0,0
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Community home,10,1
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Deported,0,0
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,0,0
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Foyers,10,1
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Gone Abroad,c,c
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,In custody,50,11
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Independent living,30,6
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,80,17
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,c,c
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,c,c
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Other accommodation,20,3
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Residence not known,c,c
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",40,7
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Supported lodgings,20,4
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total care leavers,500,100
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Total information not known,120,23
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With former foster carers,0,0
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,With parents or relatives,210,42
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,30,5
2019,Reporting year,National,E92000001,England,17 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,10,2
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Community home,460,4
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Deported,c,c
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,30,k
