LA,LA Name,LineNumber,CYPServiceDescription,ReportGroup,OwnProvision,PrivateProvision,OtherPublic,Voluntary,TotalExpenditure,Income,NetCurrentExpenditure,GovGrantsInsideAEF,GovGrantsOutsideAEF,LEANetRevenueExpenditure
316,Newham,18,18 Social work (includes LA functions in relation to child protection),SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,12450052,755486,570,40795,13246903,0,13246903,0,0,13246903
316,Newham,19,19 Comissioning and Children's Services Strategy,SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,5369597,0,0,256218,5625815,480000,5145815,0,0,5145815
316,Newham,20,20 Local safeguarding childrens board,SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,1239290,0,0,416,1239706,0,1239706,0,0,1239706
316,Newham,21,21 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,19058939,755486,570,297429,20112424,480000,19632424,0,0,19632424
316,Newham,22,22 Direct payments,FAMILY SUPPORT SERVICES,0,0,0,0,0,0,0,0,0,0
316,Newham,23,23 Short breaks (respite) for disabled children,FAMILY SUPPORT SERVICES,2616462,0,0,210608,2827070,1032800,1794270,0,0,1794270
316,Newham,24,24 Other support for disabled children,FAMILY SUPPORT SERVICES,0,0,0,0,0,0,0,0,0,0
316,Newham,25,25 Targeted family support,FAMILY SUPPORT SERVICES,3670362,3292,128436,560374,4362464,1196979,3165485,0,0,3165485
316,Newham,26,26 Universal family support,FAMILY SUPPORT SERVICES,9350,2405637,0,0,2414987,70000,2344987,0,0,2344987
316,Newham,27,27 Total Family Support Services,FAMILY SUPPORT SERVICES,6296174,2408929,128436,770982,9604521,2299779,7304742,0,0,7304742
316,Newham,28,28 Universal services for young people,SERVICES FOR YOUNG PEOPLE,1470262,0,0,0,1470262,14003,1456259,0,0,1456259
316,Newham,29,29 Targeted services for young people ,SERVICES FOR YOUNG PEOPLE,1918954,0,0,0,1918954,1430430,488524,0,0,488524
316,Newham,30,30 Total Services for Young People ,SERVICES FOR YOUNG PEOPLE,3389216,0,0,0,3389216,1444433,1944783,0,0,1944783
316,Newham,31,31 Youth Justice,YOUTH JUSTICE,,,,,2363720,1529981,833739,,,
316,Newham,32,32 Capital Expenditure from Revenue (CERA) (Children's and young people's services),YOUTH JUSTICE,,,,,0,0,0,,,
316,Newham,33,33 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),SERVICES FOR YOUNG PEOPLE,,,,,76256939,10229894,66027045,,,
316,Newham,34,34 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),SERVICES FOR YOUNG PEOPLE,,,,,76256939,10229894,66027045,,,
316,Newham,35,"35 Substance misuse services(Drugs, alcohol and volatile substances)(included in lines 27 and 28 above)",SERVICES FOR YOUNG PEOPLE,,,,,229923,,,,,
316,Newham,36,36 Teenage pregnancy services(included in lines 27 and 28 above),SERVICES FOR YOUNG PEOPLE,,,,,41493,,,,,
317,Redbridge,1,1 Spend by individual Sure Start Children's Centres ,SURE START CHILDREN'S CENTRES AND EARLY YEARS,3948653.36,0,0,0,3948653.36,923379.48,3025273.88,127573,0,2897700.88
317,Redbridge,2,2 Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children’s Centres,SURE START CHILDREN'S CENTRES AND EARLY YEARS,0,0,0,0,0,0,0,0,0,0
317,Redbridge,3,3 Spend on local authority management costs relating to sure Start Children's Centres,SURE START CHILDREN'S CENTRES AND EARLY YEARS,1282909.74,0,0,0,1282909.74,56914.57,1225995.17,0,0,1225995.17
317,Redbridge,4,4 Other early years expenditure,SURE START CHILDREN'S CENTRES AND EARLY YEARS,125042.65,0,0,0,125042.65,92655,32387.65,0,0,32387.65
317,Redbridge,5,5 Total Sure Start Children's Centres,SURE START CHILDREN'S CENTRES,5356605.75,0,0,0,5356605.75,1072949.05,4283656.7,127573,0,4156083.7
317,Redbridge,6,6 Residential care,CHILDREN LOOKED AFTER,0,1921000.33,378810.28,103592.88,2403403.49,842.94,2402560.55,0,0,2402560.55
317,Redbridge,7,7 Fostering services,CHILDREN LOOKED AFTER,0,0,3973407.42,0,3973407.42,46367.27,3927040.15,0,0,3927040.15
317,Redbridge,8,8 Adoption services,CHILDREN LOOKED AFTER,0,0,1314588.24,0,1314588.24,0,1314588.24,745494,0,569094.24
317,Redbridge,9,9 Special guardianship support,CHILDREN LOOKED AFTER,0,0,428122.62,0,428122.62,0,428122.62,0,0,428122.62
317,Redbridge,10,10 Other children looked after services,CHILDREN LOOKED AFTER,26627,0,1012782.61,0,1039409.61,0,1039409.61,0,0,1039409.61
317,Redbridge,11,11Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,0,0,879874.67,0,879874.67,0,879874.67,37100.2,0,842774.47
317,Redbridge,12,12 Children placed with family and friends ,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
317,Redbridge,13,13  Education of looked after children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
317,Redbridge,14,14 Leaving care support services ,CHILDREN LOOKED AFTER,0,0,1690898.4,0,1690898.4,212089.71,1478808.69,0,0,1478808.69
317,Redbridge,15,15 Asylum seeker services - children,CHILDREN LOOKED AFTER,0,0,1822310.32,0,1822310.32,0,1822310.32,532606,0,1289704.32
317,Redbridge,16,16 Total Children Looked After,CHILDREN LOOKED AFTER,26627,1921000.33,11500794.56,103592.88,13552014.77,259299.92,13292714.85,1315200.2,0,11977514.65
317,Redbridge,17,17 Other children's and families services,OTHER CHILDREN'S AND FAMILIES SERVICES,0,0,0,0,0,0,0,0,0,0
317,Redbridge,18,18 Social work (includes LA functions in relation to child protection),SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,0,0,8809222.93,0,8809222.93,117609.5,8691613.43,0,0,8691613.43
317,Redbridge,19,19 Comissioning and Children's Services Strategy,SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,42202.46,0,3343410.53,0,3385612.99,68104,3317508.99,0,0,3317508.99
317,Redbridge,20,20 Local safeguarding childrens board,SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,0,0,15313,0,15313,0,15313,0,0,15313
317,Redbridge,21,21 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,42202.46,0,12167946.46,0,12210148.92,185713.5,12024435.42,0,0,12024435.42
317,Redbridge,22,22 Direct payments,FAMILY SUPPORT SERVICES,0,0,390267.31,0,390267.31,0,390267.31,0,0,390267.31
317,Redbridge,23,23 Short breaks (respite) for disabled children,FAMILY SUPPORT SERVICES,0,0,994274.4,0,994274.4,0,994274.4,0,0,994274.4
317,Redbridge,24,24 Other support for disabled children,FAMILY SUPPORT SERVICES,0,0,0,0,0,0,0,0,0,0
317,Redbridge,25,25 Targeted family support,FAMILY SUPPORT SERVICES,0,0,2452032.73,0,2452032.73,0,2452032.73,0,0,2452032.73
317,Redbridge,26,26 Universal family support,FAMILY SUPPORT SERVICES,0,0,0,0,0,0,0,0,0,0
317,Redbridge,27,27 Total Family Support Services,FAMILY SUPPORT SERVICES,0,0,3836574.44,0,3836574.44,0,3836574.44,0,0,3836574.44
317,Redbridge,28,28 Universal services for young people,SERVICES FOR YOUNG PEOPLE,3040478.04,0,0,0,3040478.04,276600.83,2763877.21,126930,0,2636947.21
317,Redbridge,29,29 Targeted services for young people ,SERVICES FOR YOUNG PEOPLE,343338.85,0,0,0,343338.85,143995.3,199343.55,0,0,199343.55
317,Redbridge,30,30 Total Services for Young People ,SERVICES FOR YOUNG PEOPLE,3383816.89,0,0,0,3383816.89,420596.13,2963220.76,126930,0,2836290.76
317,Redbridge,31,31 Youth Justice,YOUTH JUSTICE,,,,,1553757.35,598600.04,955157.31,,,
317,Redbridge,32,32 Capital Expenditure from Revenue (CERA) (Children's and young people's services),YOUTH JUSTICE,,,,,0,0,0,,,
317,Redbridge,33,33 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),SERVICES FOR YOUNG PEOPLE,,,,,39892918.12,2537158.64,37355759.48,,,
317,Redbridge,34,34 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),SERVICES FOR YOUNG PEOPLE,,,,,39892918.12,2537158.64,37355759.48,,,
317,Redbridge,35,"35 Substance misuse services(Drugs, alcohol and volatile substances)(included in lines 27 and 28 above)",SERVICES FOR YOUNG PEOPLE,,,,,143540,,,,,
317,Redbridge,36,36 Teenage pregnancy services(included in lines 27 and 28 above),SERVICES FOR YOUNG PEOPLE,,,,,35381.34,,,,,
318,Richmond upon Thames,1,1 Spend by individual Sure Start Children's Centres ,SURE START CHILDREN'S CENTRES AND EARLY YEARS,950196.87,162596,203144,0,1315936.87,301150.99,1014785.88,0,0,1014785.88
318,Richmond upon Thames,2,2 Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children’s Centres,SURE START CHILDREN'S CENTRES AND EARLY YEARS,128081,201564.45,65616,253697,648958.45,0,648958.45,0,0,648958.45
318,Richmond upon Thames,3,3 Spend on local authority management costs relating to sure Start Children's Centres,SURE START CHILDREN'S CENTRES AND EARLY YEARS,48324.16,0,0,0,48324.16,0,48324.16,0,0,48324.16
318,Richmond upon Thames,4,4 Other early years expenditure,SURE START CHILDREN'S CENTRES AND EARLY YEARS,1194933.37,173026,3118,0,1371077.37,22400.4,1348676.97,0,0,1348676.97
318,Richmond upon Thames,5,5 Total Sure Start Children's Centres,SURE START CHILDREN'S CENTRES,2321535.4,537186.45,271878,253697,3384296.85,323551.39,3060745.46,0,0,3060745.46
318,Richmond upon Thames,6,6 Residential care,CHILDREN LOOKED AFTER,0,1866389.48,240834,33126,2140349.48,148800,1991549.48,0,0,1991549.48
318,Richmond upon Thames,7,7 Fostering services,CHILDREN LOOKED AFTER,1805700.2,654639.07,0,0,2460339.27,0,2460339.27,0,0,2460339.27
318,Richmond upon Thames,8,8 Adoption services,CHILDREN LOOKED AFTER,979321.54,0,0,0,979321.54,255780.16,723541.38,77723,0,645818.38
318,Richmond upon Thames,9,9 Special guardianship support,CHILDREN LOOKED AFTER,182757.71,0,0,0,182757.71,0,182757.71,0,0,182757.71
318,Richmond upon Thames,10,10 Other children looked after services,CHILDREN LOOKED AFTER,387189.57,262667.16,23608,0,673464.73,4472.28,668992.45,0,0,668992.45
318,Richmond upon Thames,11,11Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,6404,0,0,172575.08,178979.08,53646,125333.08,0,0,125333.08
318,Richmond upon Thames,12,12 Children placed with family and friends ,CHILDREN LOOKED AFTER,24080.88,0,0,0,24080.88,0,24080.88,0,0,24080.88
318,Richmond upon Thames,13,13  Education of looked after children,CHILDREN LOOKED AFTER,420284.89,0,0,0,420284.89,0,420284.89,0,0,420284.89
318,Richmond upon Thames,14,14 Leaving care support services ,CHILDREN LOOKED AFTER,893897.93,0,0,312965.39,1206863.32,148574.94,1058288.38,0,0,1058288.38
318,Richmond upon Thames,15,15 Asylum seeker services - children,CHILDREN LOOKED AFTER,797417.18,0,0,0,797417.18,0,797417.18,96235.29,0,701181.89
318,Richmond upon Thames,16,16 Total Children Looked After,CHILDREN LOOKED AFTER,5497053.9,2783695.71,264442,518666.47,9063858.08,611273.38,8452584.7,173958.29,0,8278626.41
318,Richmond upon Thames,17,17 Other children's and families services,OTHER CHILDREN'S AND FAMILIES SERVICES,0,0,0,0,0,0,0,0,0,0
318,Richmond upon Thames,18,18 Social work (includes LA functions in relation to child protection),SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,5754581.21,0,111320,0,5865901.21,64384.63,5801516.58,0,0,5801516.58
318,Richmond upon Thames,19,19 Comissioning and Children's Services Strategy,SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,335391.05,0,0,0,335391.05,1797.59,333593.46,0,0,333593.46
318,Richmond upon Thames,20,20 Local safeguarding childrens board,SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,286110.57,0,0,0,286110.57,58390.96,227719.61,0,0,227719.61
318,Richmond upon Thames,21,21 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,6376082.83,0,111320,0,6487402.83,124573.18,6362829.65,0,0,6362829.65
318,Richmond upon Thames,22,22 Direct payments,FAMILY SUPPORT SERVICES,578252,0,0,0,578252,298995.93,279256.07,0,0,279256.07
318,Richmond upon Thames,23,23 Short breaks (respite) for disabled children,FAMILY SUPPORT SERVICES,433668.71,0,37369,512206.12,983243.83,46954.52,936289.31,0,0,936289.31
318,Richmond upon Thames,24,24 Other support for disabled children,FAMILY SUPPORT SERVICES,0,0,0,0,0,0,0,0,0,0
318,Richmond upon Thames,25,25 Targeted family support,FAMILY SUPPORT SERVICES,1237340.84,616076.7,60000,0,1913417.54,84860.5,1828557.04,329700,0,1498857.04
318,Richmond upon Thames,26,26 Universal family support,FAMILY SUPPORT SERVICES,371426.82,0,0,0,371426.82,3245.67,368181.15,0,0,368181.15
318,Richmond upon Thames,27,27 Total Family Support Services,FAMILY SUPPORT SERVICES,2620688.37,616076.7,97369,512206.12,3846340.19,434056.62,3412283.57,329700,0,3082583.57
318,Richmond upon Thames,28,28 Universal services for young people,SERVICES FOR YOUNG PEOPLE,1875877.62,66081.92,0,0,1941959.54,227721.79,1714237.75,0,0,1714237.75
318,Richmond upon Thames,29,29 Targeted services for young people ,SERVICES FOR YOUNG PEOPLE,691398.06,0,0,0,691398.06,5600.1,685797.96,0,0,685797.96
318,Richmond upon Thames,30,30 Total Services for Young People ,SERVICES FOR YOUNG PEOPLE,2567275.68,66081.92,0,0,2633357.6,233321.89,2400035.71,0,0,2400035.71
318,Richmond upon Thames,31,31 Youth Justice,YOUTH JUSTICE,,,,,452607.31,167051.99,285555.32,,,
318,Richmond upon Thames,32,32 Capital Expenditure from Revenue (CERA) (Children's and young people's services),YOUTH JUSTICE,,,,,0,0,0,,,
318,Richmond upon Thames,33,33 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),SERVICES FOR YOUNG PEOPLE,,,,,25867862.86,1893828.45,23974034.41,,,
318,Richmond upon Thames,34,34 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),SERVICES FOR YOUNG PEOPLE,,,,,25867862.86,1893828.45,23974034.41,,,
318,Richmond upon Thames,35,"35 Substance misuse services(Drugs, alcohol and volatile substances)(included in lines 27 and 28 above)",SERVICES FOR YOUNG PEOPLE,,,,,106393.3,,,,,
318,Richmond upon Thames,36,36 Teenage pregnancy services(included in lines 27 and 28 above),SERVICES FOR YOUNG PEOPLE,,,,,0,,,,,
319,Sutton,1,1 Spend by individual Sure Start Children's Centres ,SURE START CHILDREN'S CENTRES AND EARLY YEARS,886606.22,0,0,583533.37,1470139.59,95234.25,1374905.34,0,0,1374905.34
319,Sutton,2,2 Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children’s Centres,SURE START CHILDREN'S CENTRES AND EARLY YEARS,365641.08,0,0,52951.31,418592.39,191.47,418400.92,0,0,418400.92
319,Sutton,3,3 Spend on local authority management costs relating to sure Start Children's Centres,SURE START CHILDREN'S CENTRES AND EARLY YEARS,270583.85,0,0,139463.63,410047.48,300000,110047.48,0,0,110047.48
319,Sutton,4,4 Other early years expenditure,SURE START CHILDREN'S CENTRES AND EARLY YEARS,234642.78,0,0,40600,275242.78,10223,265019.78,0,13200,251819.78
319,Sutton,5,5 Total Sure Start Children's Centres,SURE START CHILDREN'S CENTRES,1757473.93,0,0,816548.31,2574022.24,405648.72,2168373.52,0,13200,2155173.52
319,Sutton,6,6 Residential care,CHILDREN LOOKED AFTER,32172.85,3394237.4,0,0,3426410.25,0,3426410.25,0,0,3426410.25
319,Sutton,7,7 Fostering services,CHILDREN LOOKED AFTER,2516172.28,3433665.76,0,52303.95,6002141.99,70202.32,5931939.67,84933.33,0,5847006.34
319,Sutton,8,8 Adoption services,CHILDREN LOOKED AFTER,1101938.22,0,0,0,1101938.22,6158.69,1095779.53,446232.33,0,649547.2
319,Sutton,9,9 Special guardianship support,CHILDREN LOOKED AFTER,285329.8,0,0,0,285329.8,0,285329.8,0,0,285329.8
319,Sutton,10,10 Other children looked after services,CHILDREN LOOKED AFTER,288161.59,0,0,0,288161.59,1245.92,286915.67,0,0,286915.67
319,Sutton,11,11Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,2465.67,0,0,0,2465.67,0,2465.67,0,0,2465.67
319,Sutton,12,12 Children placed with family and friends ,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
319,Sutton,13,13  Education of looked after children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
319,Sutton,14,14 Leaving care support services ,CHILDREN LOOKED AFTER,1388155.08,0,0,0,1388155.08,21818.42,1366336.66,6933.33,0,1359403.33
319,Sutton,15,15 Asylum seeker services - children,CHILDREN LOOKED AFTER,158328.08,90798.97,0,0,249127.05,0,249127.05,183606,0,65521.05
319,Sutton,16,16 Total Children Looked After,CHILDREN LOOKED AFTER,5772723.57,6918702.13,0,52303.95,12743729.65,99425.35,12644304.3,721704.99,0,11922599.31
319,Sutton,17,17 Other children's and families services,OTHER CHILDREN'S AND FAMILIES SERVICES,176770.16,0,0,0,176770.16,0,176770.16,0,0,176770.16
319,Sutton,18,18 Social work (includes LA functions in relation to child protection),SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,8927001.39,0,0,0,8927001.39,393941.11,8533060.28,0,0,8533060.28
319,Sutton,19,19 Comissioning and Children's Services Strategy,SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,3196156.87,196600,0,0,3392756.87,238775.13,3153981.74,465200,0,2688781.74
319,Sutton,20,20 Local safeguarding childrens board,SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,229650,0,0,0,229650,72550,157100,0,0,157100
319,Sutton,21,21 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,12352808.26,196600,0,0,12549408.26,705266.24,11844142.02,465200,0,11378942.02
319,Sutton,22,22 Direct payments,FAMILY SUPPORT SERVICES,533426.04,0,0,49790.04,583216.08,49422.42,533793.66,0,0,533793.66
319,Sutton,23,23 Short breaks (respite) for disabled children,FAMILY SUPPORT SERVICES,1480089.46,0,0,0,1480089.46,4100.5,1475988.96,0,0,1475988.96
319,Sutton,24,24 Other support for disabled children,FAMILY SUPPORT SERVICES,389768.77,0,0,0,389768.77,0,389768.77,0,0,389768.77
319,Sutton,25,25 Targeted family support,FAMILY SUPPORT SERVICES,2615319.96,0,0,6120.6,2621440.56,210924.9,2410515.66,0,0,2410515.66
319,Sutton,26,26 Universal family support,FAMILY SUPPORT SERVICES,871810.55,0,0,0,871810.55,150,871660.55,0,0,871660.55
319,Sutton,27,27 Total Family Support Services,FAMILY SUPPORT SERVICES,5890414.78,0,0,55910.64,5946325.42,264597.82,5681727.6,0,0,5681727.6
319,Sutton,28,28 Universal services for young people,SERVICES FOR YOUNG PEOPLE,1128372.45,0,0,63100,1191472.45,184290.66,1007181.79,0,0,1007181.79
319,Sutton,29,29 Targeted services for young people ,SERVICES FOR YOUNG PEOPLE,504275.28,0,0,70000,574275.28,0,574275.28,0,0,574275.28
319,Sutton,30,30 Total Services for Young People ,SERVICES FOR YOUNG PEOPLE,1632647.73,0,0,133100,1765747.73,184290.66,1581457.07,0,0,1581457.07
319,Sutton,31,31 Youth Justice,YOUTH JUSTICE,,,,,1106358,348279.49,758078.51,,,
319,Sutton,32,32 Capital Expenditure from Revenue (CERA) (Children's and young people's services),YOUTH JUSTICE,,,,,0,0,0,,,
319,Sutton,33,33 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),SERVICES FOR YOUNG PEOPLE,,,,,36862361.46,2007508.28,34854853.18,,,
319,Sutton,34,34 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),SERVICES FOR YOUNG PEOPLE,,,,,36862361.46,2007508.28,34854853.18,,,
319,Sutton,35,"35 Substance misuse services(Drugs, alcohol and volatile substances)(included in lines 27 and 28 above)",SERVICES FOR YOUNG PEOPLE,,,,,0,,,,,
319,Sutton,36,36 Teenage pregnancy services(included in lines 27 and 28 above),SERVICES FOR YOUNG PEOPLE,,,,,2475,,,,,
320,Waltham Forest,1,1 Spend by individual Sure Start Children's Centres ,SURE START CHILDREN'S CENTRES AND EARLY YEARS,1087999,0,1869663,592192,3549854,7377,3542477,0,0,3542477
320,Waltham Forest,2,2 Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children’s Centres,SURE START CHILDREN'S CENTRES AND EARLY YEARS,0,0,322026,0,322026,0,322026,0,0,322026
320,Waltham Forest,3,3 Spend on local authority management costs relating to sure Start Children's Centres,SURE START CHILDREN'S CENTRES AND EARLY YEARS,0,0,0,0,0,0,0,0,0,0
320,Waltham Forest,4,4 Other early years expenditure,SURE START CHILDREN'S CENTRES AND EARLY YEARS,91796,0,0,0,91796,0,91796,0,0,91796
320,Waltham Forest,5,5 Total Sure Start Children's Centres,SURE START CHILDREN'S CENTRES,1179795,0,2191689,592192,3963676,7377,3956299,0,0,3956299
320,Waltham Forest,6,6 Residential care,CHILDREN LOOKED AFTER,0,3015007,487523,414526,3917056,3917056,0,0,0,0
320,Waltham Forest,7,7 Fostering services,CHILDREN LOOKED AFTER,2729800,6613010,284,643224,9986318,2625,9983693,373556,0,9610137
320,Waltham Forest,8,8 Adoption services,CHILDREN LOOKED AFTER,1743404,0,160518,189464,2093386,244853,1848533,270846,0,1577687
320,Waltham Forest,9,9 Special guardianship support,CHILDREN LOOKED AFTER,1270528,0,0,0,1270528,0,1270528,0,0,1270528
320,Waltham Forest,10,10 Other children looked after services,CHILDREN LOOKED AFTER,625585,823655,0,28952,1478192,0,1478192,199804,0,1278388
320,Waltham Forest,11,11Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,0,56793,0,0,56793,0,56793,0,0,56793
320,Waltham Forest,12,12 Children placed with family and friends ,CHILDREN LOOKED AFTER,41442,0,0,0,41442,0,41442,0,0,41442
320,Waltham Forest,13,13  Education of looked after children,CHILDREN LOOKED AFTER,52391,0,0,0,52391,0,52391,0,0,52391
320,Waltham Forest,14,14 Leaving care support services ,CHILDREN LOOKED AFTER,1066387,3647090,0,60794,4774271,0,4774271,0,0,4774271
320,Waltham Forest,15,15 Asylum seeker services - children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
320,Waltham Forest,16,16 Total Children Looked After,CHILDREN LOOKED AFTER,7529537,14155555,648325,1336960,23670377,4164534,19505843,844206,0,18661637
320,Waltham Forest,17,17 Other children's and families services,OTHER CHILDREN'S AND FAMILIES SERVICES,0,0,0,0,0,0,0,0,0,0
320,Waltham Forest,18,18 Social work (includes LA functions in relation to child protection),SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,14689188,0,0,0,14689188,14400,14674788,179650,0,14495138
320,Waltham Forest,19,19 Comissioning and Children's Services Strategy,SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,35795,0,0,0,35795,0,35795,0,0,35795
320,Waltham Forest,20,20 Local safeguarding childrens board,SAFEGUARDING CHILDREN AND YOUNG PEOPLE'S SERVICES,505304,0,0,0,505304,92249,413055,0,0,413055
320,Waltham Forest,21,21 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,15230287,0,0,0,15230287,106649,15123638,179650,0,14943988
320,Waltham Forest,22,22 Direct payments,FAMILY SUPPORT SERVICES,361256,0,0,20600,381856,0,381856,0,0,381856
320,Waltham Forest,23,23 Short breaks (respite) for disabled children,FAMILY SUPPORT SERVICES,1470217,142378,1150,403466,2017211,13530,2003681,0,0,2003681
320,Waltham Forest,24,24 Other support for disabled children,FAMILY SUPPORT SERVICES,239242,0,0,0,239242,0,239242,0,0,239242
320,Waltham Forest,25,25 Targeted family support,FAMILY SUPPORT SERVICES,1828527,78210,68263,0,1975000,1300,1973700,0,0,1973700
320,Waltham Forest,26,26 Universal family support,FAMILY SUPPORT SERVICES,0,0,0,0,0,0,0,0,0,0
320,Waltham Forest,27,27 Total Family Support Services,FAMILY SUPPORT SERVICES,3899242,220588,69413,424066,4613309,14830,4598479,0,0,4598479
320,Waltham Forest,28,28 Universal services for young people,SERVICES FOR YOUNG PEOPLE,0,0,0,0,0,0,0,0,0,0
320,Waltham Forest,29,29 Targeted services for young people ,SERVICES FOR YOUNG PEOPLE,2198683,0,0,594805,2793488,498685,2294803,0,0,2294803
320,Waltham Forest,30,30 Total Services for Young People ,SERVICES FOR YOUNG PEOPLE,2198683,0,0,594805,2793488,498685,2294803,0,0,2294803
320,Waltham Forest,31,31 Youth Justice,YOUTH JUSTICE,,,,,2265313,834047,1431266,,,
320,Waltham Forest,32,32 Capital Expenditure from Revenue (CERA) (Children's and young people's services),YOUTH JUSTICE,,,,,0,0,0,,,
320,Waltham Forest,33,33 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),SERVICES FOR YOUNG PEOPLE,,,,,52536450,5626122,46910328,,,
320,Waltham Forest,34,34 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),SERVICES FOR YOUNG PEOPLE,,,,,52536450,5626122,46910328,,,
320,Waltham Forest,35,"35 Substance misuse services(Drugs, alcohol and volatile substances)(included in lines 27 and 28 above)",SERVICES FOR YOUNG PEOPLE,,,,,158706,,,,,
320,Waltham Forest,36,36 Teenage pregnancy services(included in lines 27 and 28 above),SERVICES FOR YOUNG PEOPLE,,,,,20229,,,,,
330,Birmingham,1,1 Spend by individual Sure Start Children's Centres ,SURE START CHILDREN'S CENTRES AND EARLY YEARS,12196553,598679,4101413,0,16896645,1600899,15295746,0,0,15295746
330,Birmingham,2,2 Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children’s Centres,SURE START CHILDREN'S CENTRES AND EARLY YEARS,2461664,0,0,0,2461664,4988,2456676,0,0,2456676
330,Birmingham,3,3 Spend on local authority management costs relating to sure Start Children's Centres,SURE START CHILDREN'S CENTRES AND EARLY YEARS,0,0,0,0,0,0,0,0,0,0
330,Birmingham,4,4 Other early years expenditure,SURE START CHILDREN'S CENTRES AND EARLY YEARS,5018033,224939,749094,0,5992066,202192,5789874,0,0,5789874
330,Birmingham,5,5 Total Sure Start Children's Centres,SURE START CHILDREN'S CENTRES,19676250,823618,4850507,0,25350375,1808079,23542296,0,0,23542296
330,Birmingham,6,6 Residential care,CHILDREN LOOKED AFTER,10623102,15206129,0,0,25829231,661449,25167782,0,0,25167782
330,Birmingham,7,7 Fostering services,CHILDREN LOOKED AFTER,21216055,22105905,0,0,43321960,253158,43068802,0,0,43068802
330,Birmingham,8,8 Adoption services,CHILDREN LOOKED AFTER,9512874,0,24104,0,9536978,136039,9400939,3866659,0,5534280
330,Birmingham,9,9 Special guardianship support,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
330,Birmingham,10,10 Other children looked after services,CHILDREN LOOKED AFTER,1694933,0,0,0,1694933,544,1694389,0,0,1694389
330,Birmingham,11,11Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
330,Birmingham,12,12 Children placed with family and friends ,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
330,Birmingham,13,13  Education of looked after children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
330,Birmingham,14,14 Leaving care support services ,CHILDREN LOOKED AFTER,1662679,3682174,0,0,5344853,183,5344670,0,0,5344670
330,Birmingham,15,15 Asylum seeker services - children,CHILDREN LOOKED AFTER,369891,2950086,0,0,3319977,1104,3318873,404713,0,2914160
